Account_Number,last_txn_date,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,recency_days,churn_label
YLIF83588742109438,2023-10-11 12:45:10,1,1436.64,1436.64,33,86720.79,18807.02,466,1
YLLX62412667680940,2024-11-07 07:50:01,1,2028.21,2028.21,36,72164.87,5864.02,74,0
YLPI58618058393408,2024-03-09 16:20:36,1,4281.45,4281.45,38,111989.93,2053.28,316,1
YLTG41061650472553,2024-04-30 21:08:38,1,4044.61,4044.61,57,33759.28,14529.3,264,1
YLWA18325512138308,2023-06-10 09:05:13,1,2436.07,2436.07,35,70115.94,17609.19,590,1
YLXW42084813951904,2023-11-16 06:56:56,1,1565.64,1565.64,37,64124.48,7640.21,431,1
YLYD77578612358766,2024-12-24 12:26:47,1,2820.71,2820.71,27,119769.18,623.12,26,0
YLYJ02635582430176,2024-08-05 20:35:04,1,466.03,466.03,67,135810.76,12544.15,167,1
YMCG29406357247639,2023-09-03 00:15:24,1,900.83,900.83,37,89370.63,6959.08,505,1
YMJG81300041321147,2023-07-15 17:24:02,1,489.17,489.17,55,61166.07,9385.99,554,1
YMKE27106846665658,2023-07-12 22:27:16,1,4794.69,4794.69,45,54576.08,10756.24,557,1
YMKP89391295651887,2023-03-07 19:24:51,1,3954.46,3954.46,19,58405.59,16261.55,684,1
YMQW42181801874729,2024-11-21 05:59:01,1,169.34,169.34,69,30647.09,6076.94,60,0
YMVC20594389760740,2024-05-21 15:22:17,1,4030.07,4030.07,31,135833.5,6835.16,243,1
YMXD31876395400220,2024-03-29 16:35:18,1,1197.74,1197.74,60,125779.53,19646.6,296,1
YMZE08361088025701,2024-03-26 23:35:52,1,2670.58,2670.58,50,24960.84,19614.13,299,1
YNAY60652740334450,2023-03-11 14:30:27,1,3241.94,3241.94,43,80936.7,3828.57,680,1
YNAY86333995066676,2023-03-04 22:00:09,1,2986.87,2986.87,19,84562.88,10169.81,687,1
YNEE72362669335134,2025-01-13 17:13:45,1,2925.01,2925.01,47,125733.3,1263.26,6,0
YNFX47193916527730,2024-10-27 15:49:08,1,1436.19,1436.19,65,69210.34,263.78,84,0
YNGB29559636372629,2023-02-04 21:57:39,1,133.26,133.26,53,75531.65,17451.08,715,1
YNGW65972767687775,2024-08-20 20:35:33,1,3858.65,3858.65,44,39062.76,16163.97,152,1
YNSQ23207248611562,2024-06-26 02:02:01,1,51.378,51.378,58,50327.34,15052.38,208,1
YNUC97979724528413,2023-02-23 10:19:51,1,2936.75,2936.75,52,145734.91,11541.25,697,1
YOBN80269331542306,2023-01-25 22:44:37,1,4262.44,4262.44,57,126841.78,13697.57,725,1
YOID26009103128072,2024-07-13 07:32:46,1,3991.5,3991.5,41,127542.39,19110.25,191,1
YOPF45744153966086,2023-03-12 17:54:32,1,667.03,667.03,49,62930.38,6379.92,679,1
YOWG27980595031006,2024-09-17 18:40:51,1,2376.0,2376.0,36,99824.9,13270.45,124,1
YOYW10027578986877,2024-03-21 03:24:38,1,3213.0,3213.0,65,36028.49,9349.35,305,1
YPCQ62667861633863,2023-10-09 08:40:57,1,389.22,389.22,34,143739.17,5625.59,469,1
YPLR72537172015333,2023-02-26 21:48:52,1,3431.84,3431.84,55,129720.42,14291.98,693,1
YPPY36053908110007,2023-04-28 07:54:59,1,4335.14,4335.14,35,115750.79,16145.09,633,1
YPZP94292101727482,2025-01-12 06:20:57,1,2546.58,2546.58,44,106843.22,2509.2,8,0
YQPY56178688002300,2024-08-08 23:26:13,1,3187.38,3187.38,43,97017.43,17906.38,164,1
YQTV14548118917284,2024-06-14 03:28:08,1,1778.27,1778.27,52,21273.8512,9827.04,220,1
YQWS67788892210072,2023-02-06 08:48:14,1,3200.77,3200.77,31,40086.96,10076.06,714,1
YRGA63443710842575,2023-06-21 09:46:22,1,676.26,676.26,22,119097.18,258.1616,579,1
YRIR28173933969108,2024-11-23 03:48:00,1,4194.18,4194.18,70,104817.93,1100.55,58,0
YRJD03411373202201,2024-12-06 01:17:44,1,2691.08,2691.08,66,145973.62,11366.27,45,0
YRJW48237337912121,2024-07-17 08:32:03,1,3498.83,3498.83,41,24185.17,12522.49,187,1
YRQH74345096859380,2023-11-14 20:11:58,1,692.31,692.31,41,44503.56,8865.3,432,1
YRRF69131196425856,2024-12-25 11:32:52,1,2113.69,2113.69,58,107709.78,8496.93,26,0
YRTC09779780234456,2025-01-11 09:01:05,1,4104.63,4104.63,24,71872.27,10271.14,9,0
YRTC99495165991945,2024-04-25 21:28:52,1,553.93,553.93,24,25009.87,19781.6228,269,1
YRVQ31206053954328,2023-08-29 22:05:01,1,4747.58,4747.58,45,77695.1,17292.54,509,1
YRYM78515066881557,2023-02-02 11:20:13,1,3875.99,3875.99,51,56947.1,18518.87,718,1
YSFG84099126917649,2024-11-24 06:20:44,1,3405.37,3405.37,38,55259.54,9568.52,57,0
YSFN27350600126646,2024-08-04 15:52:30,1,3210.84,3210.84,45,91468.76,15698.31,168,1
YSJU27100366606328,2024-02-03 05:11:17,1,2631.48,2631.48,22,61626.02,9980.33,352,1
YSLS47611107976475,2024-12-04 17:48:39,1,4645.78,4645.78,33,137820.34,19062.46,46,0
YSQJ45143672868112,2023-10-23 17:36:45,1,4255.51,4255.51,29,82649.64,14746.97,454,1
YSTA38035148953829,2023-03-29 23:00:48,1,2655.13,2655.13,28,143835.15,12087.97,662,1
YSTM30667005994696,2024-01-29 14:21:34,1,3856.63,3856.63,27,39549.49,7083.33,356,1
YSXO90608548186746,2023-08-20 21:17:45,1,3624.3,3624.3,55,99341.56,14477.1,518,1
YSYY36706197500381,2024-04-05 01:04:58,1,1002.33,1002.33,52,48935.85,1671.06,290,1
YTQR11882107605955,2023-11-17 02:58:41,1,597.94,597.94,65,61384.92,8940.83,430,1
YTRO50942169217767,2024-06-01 19:47:37,1,1799.43,1799.43,50,60967.44,6382.02,232,1
YTUF47680725797513,2024-12-20 20:19:04,1,1536.73,1536.73,35,60665.04,19547.97,30,0
YTWS47914159284276,2023-05-16 10:48:08,1,772.18,772.18,55,105401.76,5927.42,615,1
YTZO09627316734992,2024-11-29 04:21:18,1,3099.48,3099.48,23,59136.6,12915.99,52,0
YUJV59528276774239,2023-11-17 06:46:42,1,3604.56,3604.56,39,55773.21,13423.08,430,1
YUPK50823828881613,2024-06-14 08:29:55,1,1263.73,1263.73,29,134185.56,8066.59,220,1
YUQD49836784903217,2024-06-23 03:03:32,1,4228.36,4228.36,41,78646.49,6376.93,211,1
YUUB90857537947631,2024-06-13 02:51:37,1,3468.72,3468.72,46,95229.56,7482.06,221,1
YUXL92088143192797,2024-12-20 13:34:52,1,3914.26,3914.26,28,25756.37,13918.24,30,0
YUYW04162742212115,2024-02-08 07:06:41,1,3722.33,3722.33,70,24296.32,10016.35,347,1
YVJV23653755849128,2024-03-04 11:55:49,1,73.6,73.6,30,31533.01,10970.76,322,1
YVNG35420509530727,2024-09-14 17:10:09,1,4839.09,4839.09,25,88598.57,12672.66,127,1
YVSK37747693045105,2025-01-17 12:33:56,1,3523.25,3523.25,52,130749.33,7038.21,2,0
YVVK75292555680846,2023-04-15 06:06:26,1,4918.12,4918.12,60,129761.2,10134.52,646,1
YVVW82230958629739,2023-04-06 21:42:00,1,414.12,414.12,25,103840.17,9101.16,654,1
YWAI11080026491359,2024-12-17 06:19:50,1,1480.28,1480.28,31,25658.05,8841.81,34,0
YWBJ31715578521979,2024-07-08 20:44:07,1,2729.64,2729.64,68,76252.71,16392.93,195,1
YWEL86314417064625,2024-04-13 15:14:25,1,4231.29,4231.29,55,103937.06,8794.89,281,1
YWJH80299034804247,2024-05-25 07:43:51,1,3371.47,3371.47,42,147588.1,17004.97,240,1
YWOL39398567600427,2024-05-06 23:57:40,1,4197.71,4197.71,56,84171.24,2480.98,258,1
YWZB24324050491138,2024-04-14 13:59:53,1,720.76,720.76,26,61814.54,13895.24,280,1
YWZL33115648356287,2025-01-16 19:41:38,1,2732.39,2732.39,59,93823.36,2399.83,3,0
YXBW91595678323959,2024-09-13 00:45:24,1,965.36,965.36,22,78552.41,17699.86,129,1
YXIH47452455574696,2023-12-21 20:40:44,1,4683.59,4683.59,50,148427.86,19684.7,395,1
YXNW69320709834849,2023-07-06 18:08:06,1,4371.21,4371.21,22,67390.83,14055.38,563,1
YXPZ38792787678236,2024-09-08 14:45:48,1,2312.91,2312.91,66,79724.6,8116.02,133,1
YXQC40828246491371,2023-07-02 00:13:59,1,1133.16,1133.16,19,129909.63,18845.07,568,1
YYAH48484377006279,2023-10-30 07:17:36,1,4176.39,4176.39,52,102291.72,8837.15,448,1
YYBX63516852247675,2024-07-15 20:51:22,1,1428.89,1428.89,20,55476.18,11047.98,188,1
YYDQ32353068856846,2024-11-23 21:08:56,1,3510.39,3510.39,19,49784.53,5519.46,57,0
YYHL95205610067990,2024-05-06 19:32:38,1,3190.12,3190.12,67,82964.7,6338.92,258,1
YYMV86272884076642,2023-05-11 06:33:09,1,2615.25,2615.25,20,53135.26,10579.53,620,1
YYMY95800048916858,2023-11-26 11:44:15,1,1952.96,1952.96,22,79499.08,8749.7,421,1
YYPM93088837079919,2024-04-04 08:12:29,1,4586.53,4586.53,56,104999.35,6594.69,291,1
YYQD67238665606775,2024-08-30 06:26:53,1,4044.42,4044.42,63,53441.7,17362.28,143,1
YYQL84073431908573,2025-01-10 13:14:04,1,2511.68,2511.68,68,110978.11,3756.51,9,0
YYUX56468667646914,2024-12-17 07:19:16,1,884.62,884.62,64,118320.28,7887.53,34,0
YYUY29380743857290,2023-09-22 12:17:13,1,2701.95,2701.95,41,21273.8512,2824.38,486,1
YZAA99986692450514,2024-12-22 20:53:49,1,4907.16,4907.16,39,145403.77,11555.23,28,0
YZMV62167855576058,2025-01-20 07:39:38,1,457.21,457.21,34,115050.96,12851.7,0,0
YZOJ98839683825254,2023-02-10 12:32:18,1,2177.74,2177.74,21,51343.26,5442.88,709,1
YZXI03242216453244,2024-08-19 22:55:33,1,297.94,297.94,23,85919.62,18916.23,153,1
ZABT47947929361662,2025-01-08 09:20:38,1,753.9,753.9,68,86313.59,6358.02,12,0
ZACE22198848131205,2023-04-04 16:56:53,1,829.16,829.16,27,67630.3,258.1616,656,1
ZAIM16143840397267,2023-07-10 05:23:16,1,3414.35,3414.35,65,56192.66,17847.54,560,1
ZAIP47648455939652,2023-03-16 11:21:29,1,1354.06,1354.06,44,60801.28,12110.52,676,1
ZAKA70260869822105,2024-07-12 23:29:42,1,4714.83,4714.83,35,148589.88799999998,7817.87,191,1
ZAKC90854327163033,2023-08-19 06:51:46,1,3734.06,3734.06,44,133222.61,10538.45,520,1
ZAKG42890781629309,2024-03-03 08:21:17,1,4077.0,4077.0,65,117160.67,13717.46,323,1
ZAMR34260533882499,2024-12-09 11:59:59,1,1942.06,1942.06,23,49116.72,4970.33,42,0
ZAPZ81871096856425,2024-12-18 14:43:12,1,4259.57,4259.57,53,136589.97,3636.23,32,0
ZAQU48296046208738,2023-09-04 07:25:34,1,4152.67,4152.67,20,110548.84,12041.32,504,1
ZAUK22589873073216,2024-05-10 20:57:53,1,4234.25,4234.25,67,141662.12,15587.2,254,1
ZAZU89512370851191,2023-08-17 20:10:33,1,499.61,499.61,18,129460.51,15110.81,521,1
ZBDH11175173358362,2023-08-11 20:26:07,1,4233.11,4233.11,52,98988.56,5371.69,527,1
ZBEZ22349980137683,2024-07-21 14:25:56,1,2287.36,2287.36,64,107765.95,12567.08,182,1
ZBNM75490597303753,2024-02-03 18:20:14,1,3792.23,3792.23,56,97673.27,5978.13,351,1
ZBNS03034711202730,2024-01-20 04:08:34,1,2263.74,2263.74,47,146132.03,14588.95,366,1
ZBSY37814604761437,2024-09-08 03:52:39,1,2504.86,2504.86,30,126079.24,12286.23,134,1
ZBTC15416824977054,2024-03-10 06:01:26,1,4120.73,4120.73,21,84283.7,7800.35,316,1
ZBVW93199389635523,2023-12-29 07:48:42,1,1058.23,1058.23,61,79985.41,7056.54,388,1
ZBYC15913268423263,2023-10-18 01:13:45,1,3505.12,3505.12,30,107517.85,9948.6,460,1
ZBZT09371645810457,2024-03-06 14:47:57,1,4196.69,4196.69,46,114821.63,2754.32,319,1
ZCDS79218316088745,2023-06-29 12:34:26,1,450.99,450.99,56,85554.35,18298.16,570,1
ZCLV16025298670766,2024-08-17 00:21:16,1,4048.11,4048.11,25,57494.56,9848.73,156,1
ZCLX48158268687640,2024-03-16 21:17:29,1,4791.07,4791.07,20,27617.77,9495.76,309,1
ZCMC68763073722575,2023-06-19 10:56:07,1,1142.09,1142.09,48,105765.12,19415.66,581,1
ZCOJ89862206867364,2023-03-17 03:33:17,1,2190.31,2190.31,37,139396.1,3048.62,675,1
ZDBZ10427974935492,2023-09-10 02:36:19,1,617.57,617.57,38,119940.11,16606.26,498,1
ZDFA62441850166415,2024-06-13 19:00:03,1,3683.95,3683.95,67,48157.76,6712.51,220,1
ZDJB98410167930148,2024-09-12 17:34:23,1,3981.74,3981.74,24,130399.23,16826.62,129,1
ZDNI78506093371986,2024-03-27 20:12:14,1,2414.05,2414.05,63,37107.67,14344.97,298,1
ZDNJ46684713290102,2023-05-04 13:19:55,1,3153.34,3153.34,30,137492.32,16747.33,626,1
ZDPP32685781052894,2023-08-28 10:03:19,1,1168.81,1168.81,44,139990.94,11651.5,511,1
ZDRU73233519509623,2024-10-02 18:30:55,1,3602.68,3602.68,29,69387.46,12538.05,109,1
ZDXK70662501622043,2023-06-13 01:23:19,1,641.11,641.11,56,85502.92,5985.22,587,1
ZDZC30736619671979,2023-07-09 08:19:57,1,645.43,645.43,44,66512.36,16875.71,561,1
ZEAM67015145992016,2023-05-28 05:59:13,1,1903.15,1903.15,19,37177.79,4308.04,603,1
ZEFL21602523941209,2023-02-09 00:30:35,1,3515.76,3515.76,42,125372.72,10855.55,711,1
ZEGY07105640067415,2023-04-22 03:28:46,1,1111.52,1111.52,69,67001.2,17143.74,639,1
ZEJO82213258807612,2023-02-20 20:44:12,1,4269.88,4269.88,40,87453.45,14621.93,699,1
ZELY77416165665764,2023-06-21 06:33:16,1,3560.81,3560.81,22,110957.92,13077.4,579,1
ZENH76924610599318,2023-07-26 04:15:21,1,938.95,938.95,30,140778.7,1789.93,544,1
ZETD08077858599192,2024-10-11 03:04:02,1,1159.92,1159.92,34,79912.49,9403.81,101,1
ZEUQ10074988871054,2024-01-09 00:33:52,1,833.39,833.39,54,94974.93,15723.43,377,1
ZEZJ71305206409191,2024-08-26 02:55:50,1,3275.52,3275.52,22,105493.74,4104.82,147,1
ZFCH80115576941513,2024-09-30 12:25:06,1,861.06,861.06,59,87931.5,16491.6,111,1
ZFCY62757332006119,2023-12-05 04:02:31,1,4795.94,4795.94,31,51066.95,10895.46,412,1
ZFFN24736500329909,2023-08-21 03:35:48,1,3775.94,3775.94,49,133479.36,3375.64,518,1
ZFIN17520238974326,2024-06-20 17:24:18,1,1179.84,1179.84,61,128976.83,12112.29,213,1
ZFLT14473833367076,2023-05-23 21:12:38,1,4951.14,4951.14,52,33796.07,8518.12,607,1
ZFMO56529805303610,2024-08-28 12:03:28,1,3440.39,3440.39,25,128746.29,12810.3,145,1
ZFMW49928982174494,2025-01-14 23:22:04,1,3146.75,3146.75,69,117179.27,258.1616,5,0
ZFWQ69797934859635,2023-10-15 23:30:05,1,814.19,814.19,30,115530.1,15161.74,462,1
ZFXJ94428281832551,2023-03-12 09:49:55,1,4394.06,4394.06,44,140684.25,8089.72,680,1
ZGIY45801976213461,2023-09-21 15:33:34,1,2342.76,2342.76,59,119121.32,8382.72,486,1
ZGOF23917619682258,2024-10-09 12:30:23,1,4245.78,4245.78,40,45727.39,9080.91,102,1
ZGUM66636947281326,2024-04-25 07:40:03,1,4561.06,4561.06,65,74830.56,6024.88,270,1
ZGVK96278387776540,2024-04-01 07:43:10,1,2257.75,2257.75,40,95052.99,11100.53,294,1
ZGZS90497910303379,2024-10-16 01:29:32,1,1245.05,1245.05,37,95412.7,2779.56,96,1
ZHHO00491744368716,2024-06-06 17:32:01,1,304.27,304.27,41,87233.25,7122.12,227,1
ZHLA92692526175154,2023-05-11 18:25:32,1,1270.3,1270.3,19,69195.69,8357.34,619,1
ZHLC87863858477267,2024-05-03 15:11:17,1,51.378,51.378,45,99739.48,9102.25,261,1
ZHNR95297480233523,2024-06-05 21:37:34,1,751.99,751.99,18,40437.37,924.38,228,1
ZHOT26405327396885,2024-06-04 04:16:36,1,1114.08,1114.08,70,134078.8,9116.37,230,1
ZHTH99431095188857,2024-11-20 04:27:28,1,1606.72,1606.72,18,135617.38,10803.54,61,0
ZHTN70710601130322,2024-06-18 22:29:59,1,120.39,120.39,46,111472.63,7444.97,215,1
ZHUL13315792082366,2023-11-07 04:26:50,1,4313.87,4313.87,49,91629.57,16964.14,440,1
ZHUQ09664147533695,2023-04-07 06:09:34,1,3157.65,3157.65,59,64404.24,16025.03,654,1
ZHUR45046217643493,2024-09-05 17:24:16,1,3196.76,3196.76,44,139780.11,4983.46,136,1
ZHWG21119470117239,2024-10-13 11:31:57,1,249.91,249.91,69,21273.8512,12770.27,99,1
ZHXT34835574908574,2023-09-02 18:46:20,1,2584.28,2584.28,61,38666.87,16685.57,505,1
ZHYF10954968617730,2024-05-27 22:19:07,1,2062.9,2062.9,50,138682.64,16213.81,237,1
ZHYW30548495165707,2024-07-28 08:03:55,1,340.83,340.83,47,141572.63,2334.89,176,1
ZISV28445507429828,2024-05-10 12:24:14,1,2860.33,2860.33,22,120259.2,5342.69,254,1
ZIYI12907596599920,2023-07-01 02:34:17,1,1161.22,1161.22,67,35324.36,13735.54,569,1
ZIZI34249415613546,2023-10-27 15:56:44,1,2788.91,2788.91,44,123988.31,18888.05,450,1
ZIZN41616694594830,2024-03-26 22:08:11,1,663.32,663.32,19,56772.91,17396.42,299,1
ZJEZ97967642633313,2024-08-14 16:03:56,1,1022.99,1022.99,37,138606.69,7835.1,158,1
ZJFF98359667715390,2023-08-09 07:08:33,1,1369.47,1369.47,62,35385.72,18244.74,530,1
ZJHQ20395007867755,2024-07-04 04:07:56,1,4958.134399999999,4958.134399999999,54,53042.45,3715.29,200,1
ZJID07692626543475,2024-04-10 10:59:13,1,3076.97,3076.97,44,124095.14,14307.55,285,1
ZJQQ15144661995417,2023-09-21 05:59:12,1,1735.39,1735.39,64,25116.09,4316.64,487,1
ZJTX01405439346989,2024-09-01 17:44:39,1,1002.75,1002.75,42,131762.06,13557.06,140,1
ZJZW16382511723035,2024-06-01 23:57:03,1,2730.42,2730.42,26,67919.08,1436.43,232,1
ZKFU86815915674079,2024-11-18 12:31:51,1,686.23,686.23,64,51965.68,18061.02,62,0
ZKKJ22054872912989,2023-12-20 20:03:16,1,1246.64,1246.64,51,41238.17,17571.73,396,1
ZKLA55241108715409,2024-05-08 10:14:26,1,1512.7,1512.7,61,31473.52,2495.24,257,1
ZKMB55738410960066,2024-02-26 00:36:21,1,1625.53,1625.53,50,42050.21,18072.85,329,1
ZKMK72676541982817,2024-10-09 23:26:58,1,517.44,517.44,31,42054.9,10061.52,102,1
ZKSK02635607778943,2023-12-25 10:41:13,1,758.55,758.55,61,106619.87,4565.54,392,1
ZKUO72619584361273,2024-01-20 10:52:48,1,1073.57,1073.57,37,47910.35,5132.55,366,1
ZKUP63381235433606,2024-09-29 14:12:42,1,1510.25,1510.25,28,72944.37,8324.57,112,1
ZKVQ90237024024187,2024-04-05 04:36:44,1,642.14,642.14,18,46265.51,10593.43,290,1
ZKYO76061251743421,2023-08-08 19:04:55,1,2167.96,2167.96,48,67763.32,16679.72,530,1
ZLCB98100944300277,2023-08-08 05:44:44,1,1019.97,1019.97,68,115904.18,17886.74,531,1
ZLFG19199082133568,2024-11-27 06:45:41,1,3832.71,3832.71,33,131201.19,12445.05,54,0
ZLQE54514343825008,2023-06-08 06:18:54,1,342.43,342.43,39,63881.92,9772.93,592,1
ZLSS40842906969045,2023-04-04 16:16:33,1,2211.44,2211.44,49,134814.9,15681.76,656,1
ZLVY26027068756707,2023-06-11 15:50:10,1,4945.67,4945.67,65,87388.05,15838.22,588,1
ZLWT95726348550023,2023-03-01 21:10:22,1,1113.32,1113.32,64,76764.89,5417.94,690,1
ZLXG96016099324707,2024-12-01 06:58:17,1,1517.61,1517.61,65,65841.15,19581.82,50,0
ZMAB13113787187978,2023-12-16 04:30:03,1,2082.58,2082.58,67,103931.82,11461.13,401,1
ZMBN73778892141810,2023-10-24 13:26:33,1,1883.4,1883.4,24,148589.88799999998,2354.87,453,1
ZMCI45299645744331,2024-03-15 07:25:53,1,2539.1,2539.1,41,122528.74,8990.05,311,1
ZMHT86493544997075,2023-12-10 13:37:46,1,3689.41,3689.41,30,121524.46,5802.84,406,1
ZMLG30677395447556,2023-01-23 02:43:11,1,2502.77,2502.77,21,56065.0,11903.55,728,1
ZMPT88368636444981,2023-06-07 18:52:18,1,845.2,845.2,20,129603.35,8579.46,592,1
ZMPW46215958417491,2023-08-29 06:16:55,1,2952.95,2952.95,53,125028.78,16430.89,510,1
ZMTW22394071734346,2023-10-22 16:04:01,1,2228.33,2228.33,49,105791.44,14142.49,455,1
ZMXY05687611249125,2024-10-24 08:56:34,1,4309.23,4309.23,31,105740.82,19609.04,88,0
ZMYI10012834492073,2024-06-27 03:11:28,1,3963.19,3963.19,58,104591.91,9966.14,207,1
ZNDL04117082922092,2024-01-24 00:44:55,1,3444.52,3444.52,69,100918.73,13024.58,362,1
ZNFS17964416033288,2023-05-15 16:57:15,1,158.13,158.13,59,148509.82,14306.14,615,1
ZNHW85952405004510,2024-07-07 12:31:55,1,4533.57,4533.57,45,99444.26,11313.83,196,1
ZNNW52548374417158,2023-10-02 03:06:02,1,350.72,350.72,43,21273.8512,3271.01,476,1
ZNOK00942141052769,2023-01-26 15:09:28,1,1529.43,1529.43,54,132126.1,8913.22,724,1
ZNPG84315567695979,2023-11-02 22:23:19,1,4958.134399999999,4958.134399999999,62,56976.31,8392.5,444,1
ZNTM90910231937980,2024-09-15 15:27:46,1,4744.96,4744.96,22,128149.77,5244.26,126,1
ZNUC96232686251377,2024-03-11 14:52:07,1,4691.53,4691.53,49,126707.73,16446.56,314,1
ZOBE53836977910992,2024-11-02 18:55:14,1,4212.82,4212.82,66,69798.69,3356.65,78,0
ZOHH70106536054971,2025-01-06 06:54:15,1,2817.73,2817.73,31,38507.13,13749.48,14,0
ZOOB25015544940998,2023-03-29 04:19:53,1,4574.13,4574.13,58,94677.05,13787.75,663,1
ZOPG39129903719127,2023-07-02 04:26:49,1,3816.79,3816.79,31,68717.21,12732.14,568,1
ZOPH09839222821021,2024-10-10 23:58:23,1,2508.75,2508.75,46,52705.73,17695.88,101,1
ZOSQ21433952753674,2024-04-30 21:54:05,1,4307.44,4307.44,35,76870.23,19545.84,264,1
ZOUJ23783762314701,2024-12-14 08:28:42,1,4351.24,4351.24,53,123119.89,8989.3,37,0
ZOXY49316608161155,2023-02-12 10:57:39,1,293.4,293.4,36,100158.59,13241.2,708,1
ZOYP05087550562448,2024-04-12 03:00:17,1,4417.7,4417.7,19,120662.46,5865.1,283,1
ZOZE54265416893927,2024-06-12 04:59:05,1,611.21,611.21,51,124466.52,1589.55,222,1
ZPAI62815933688301,2024-02-04 21:12:36,1,4912.99,4912.99,46,47043.55,13505.2,350,1
ZPCB44907113646890,2023-06-26 21:15:14,1,953.63,953.63,25,123213.19,13703.56,573,1
ZPCL41766045689391,2024-12-12 08:39:17,1,1566.35,1566.35,41,110105.37,12277.06,39,0
ZPJN43850882570445,2024-04-27 17:06:00,1,808.87,808.87,70,26120.31,16160.66,267,1
ZPOR36350968019227,2023-10-23 20:57:01,1,4845.66,4845.66,48,103398.83,9349.0,454,1
ZPOS00121532388409,2024-05-16 23:32:21,1,3505.91,3505.91,37,131029.68,9225.48,248,1
ZPPY51309373297291,2024-04-25 16:53:04,1,4896.39,4896.39,42,81839.13,15014.73,269,1
ZPRE11764399606752,2024-12-13 13:23:42,1,4234.79,4234.79,51,134237.54,18313.4,37,0
ZPSA99199846761709,2023-08-08 08:52:44,1,2755.69,2755.69,68,45716.57,6287.69,531,1
ZPSI96454959578127,2024-09-26 01:31:14,1,847.34,847.34,62,23815.71,5168.0,116,1
ZQJD67347853698816,2024-07-06 07:52:17,1,4248.63,4248.63,36,65649.22,6078.92,198,1
ZQJF52467193064739,2024-03-29 11:24:59,1,2019.94,2019.94,31,43508.43,15266.55,297,1
ZQJS74163228556336,2024-01-29 15:24:43,1,4383.34,4383.34,24,59795.49,4272.38,356,1
ZQJY64844273983565,2023-07-26 16:21:48,1,2371.35,2371.35,20,57453.89,5214.45,543,1
ZQOL69269203273571,2024-10-21 21:13:41,1,2417.31,2417.31,25,89121.01,16330.02,90,0
ZRDH03262498640946,2023-04-03 00:49:20,1,1262.24,1262.24,67,50778.11,8827.91,658,1
ZRFQ40125200432091,2023-09-02 09:35:14,1,4502.77,4502.77,67,95236.06,531.87,506,1
ZRGU37287567981302,2023-11-06 08:58:59,1,1912.45,1912.45,53,51019.74,3657.32,441,1
ZRHI86987164629291,2024-06-24 01:38:14,1,2679.89,2679.89,34,30984.26,14120.08,210,1
ZRID70870145065804,2024-09-09 07:31:19,1,3944.95,3944.95,39,60598.08,12425.61,133,1
ZRKW89130898179115,2023-04-11 14:28:46,1,3134.13,3134.13,20,116562.24,3187.19,649,1
ZRLU46091210407254,2024-03-01 11:49:40,1,630.23,630.23,64,145362.49,17877.58,325,1
ZRNA37790542531702,2024-08-20 00:02:51,1,229.16,229.16,53,100333.63,2162.53,153,1
ZRUG05450827598685,2024-06-13 13:19:46,1,3110.93,3110.93,42,109138.28,12574.07,220,1
ZRXM37470303663860,2023-09-06 08:42:37,1,1927.46,1927.46,54,144410.23,12397.61,502,1
ZRZP83437798240211,2023-03-30 18:12:01,1,3075.97,3075.97,28,95585.37,7719.23,661,1
ZSAA73971307221138,2023-08-30 19:06:09,1,2130.39,2130.39,51,35705.84,4134.74,508,1
ZSBZ03708614639102,2023-11-13 12:18:05,1,3905.72,3905.72,38,25116.82,19034.09,434,1
ZSNU46738656904484,2024-04-17 05:00:36,1,2119.91,2119.91,37,91538.61,7985.71,278,1
ZSSL12397283512959,2023-08-21 15:28:54,1,3206.6,3206.6,62,104474.18,1900.49,517,1
ZSUH15910518507972,2023-02-05 20:01:25,1,3789.88,3789.88,64,72159.87,639.18,714,1
ZSZE75927460100697,2023-07-07 06:46:38,1,3416.3,3416.3,67,48383.15,15753.98,563,1
ZTAW49526051854641,2024-12-15 15:18:25,1,4209.76,4209.76,30,112788.42,15095.64,35,0
ZTCX90530945875950,2024-09-08 17:20:47,1,804.88,804.88,52,132491.69,3036.55,133,1
ZTHQ21452878999962,2023-12-10 16:24:03,1,2821.21,2821.21,61,42640.2,10116.03,406,1
ZTJP71290350061848,2024-11-19 12:05:27,1,635.77,635.77,50,98021.13,7612.97,62,0
ZTOL95450891776808,2024-07-30 02:35:39,1,778.21,778.21,48,63551.48,6911.84,174,1
ZTPK10906519407234,2023-10-06 17:43:32,1,1015.58,1015.58,23,136174.55,17060.77,471,1
ZTPY69380514538690,2024-05-27 00:49:55,1,1415.12,1415.12,47,146469.97,12605.75,238,1
ZTUO37268323348337,2023-03-14 02:43:25,1,3869.04,3869.04,67,128378.32,13657.15,678,1
ZUAT87284818186969,2024-03-14 05:53:06,1,4525.86,4525.86,48,97112.21,9732.08,312,1
