Account_Number,recency_days,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,cat_share_Clothing,cat_share_Education,cat_share_Electronics,cat_share_Entertainment,cat_share_Fitness,cat_share_Food,cat_share_Grocery,cat_share_Healthcare,cat_share_Housing,cat_share_Savings,cat_share_Shopping,cat_share_Transport,cat_share_Travel,cat_share_Utilities
XJNY61999710818632,296,1,2722.91,2722.91,19,48305.88,11126.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XJOF50583334303115,253,1,1905.0,1905.0,31,145908.94,12988.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XJVO61927812079624,593,1,2327.96,2327.96,46,89294.04,8320.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XJVY20661549808513,439,1,1563.23,1563.23,68,137612.34,3477.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XJXH59730980657273,48,1,404.8,404.8,59,73044.46,10645.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XJYJ72787924477174,346,1,2383.93,2383.93,18,56471.42,7589.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKAO83123315349762,127,1,2615.2,2615.2,67,60821.74,16163.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XKEL76150335984808,516,1,4109.32,4109.32,28,21273.8512,1780.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKLB21306090691309,4,1,2699.2,2699.2,33,91410.79,4201.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKNG31857481700666,474,1,165.34,165.34,50,53513.36,14807.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XKOM92778943191009,503,1,358.93,358.93,53,59580.9,19335.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XKPM49478979269116,103,1,3884.98,3884.98,47,37880.9,10728.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XKQJ56731370017493,494,1,2796.46,2796.46,43,136875.56,834.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XKSL58594219379313,482,1,3143.14,3143.14,54,63637.66,17379.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKSM47033642453206,270,1,926.34,926.34,55,131212.77,4828.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XKWA97934421291465,285,1,3995.31,3995.31,51,25867.22,1360.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XLAP86796999938191,457,1,378.06,378.06,40,145648.78,8125.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XLGI17607987679936,218,1,3327.89,3327.89,37,53087.02,258.1616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLLP63295166215674,279,1,3383.1,3383.1,34,85603.33,4181.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLPD98872307557861,620,1,654.68,654.68,52,134246.6,19740.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLWE56599508914233,351,1,2521.67,2521.67,52,125783.98,18941.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XMBD88304154474733,200,1,508.98,508.98,57,70055.48,12816.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XMKC18158374661447,575,1,2568.62,2568.62,38,112487.11,3218.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XMLN19789681266699,70,1,3586.1,3586.1,36,34564.79,9699.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XMMX03235841802955,19,1,889.84,889.84,63,30659.68,15959.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XMQQ14499080358624,32,1,1424.31,1424.31,25,67048.55,4338.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XMUM60588095924398,533,1,2290.57,2290.57,33,55117.51,9527.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XMVT92051034159492,395,1,3170.14,3170.14,68,60298.0,1578.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XNBS08581810450243,125,1,4402.2,4402.2,37,28915.39,15043.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XNGY29403804374126,277,1,136.18,136.18,28,34471.49,16144.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XNJX47133418129168,355,1,3813.43,3813.43,62,122574.42,14094.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XNKC90348308241301,475,1,4663.96,4663.96,37,132145.76,15791.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XNKD33861367461616,76,1,1692.09,1692.09,46,131553.97,12850.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XNKV55605923389251,609,1,697.19,697.19,65,44722.67,266.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XNRX70172151847440,131,1,2326.18,2326.18,30,34360.19,4329.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XNXV12614993631962,521,1,1558.33,1558.33,63,124570.02,19781.6228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XOJQ14443944692662,443,1,923.43,923.43,38,29798.92,10823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XOJT12187906506147,285,1,4142.31,4142.31,25,120566.7,14859.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XONW59486378785597,638,1,2296.95,2296.95,35,77308.68,15908.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XORB88557634162531,39,1,2213.84,2213.84,54,89441.25,10550.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XOSJ20722395672176,277,1,373.38,373.38,50,45987.39,18388.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XOUR61690085347550,608,1,1103.71,1103.71,24,55195.3,14780.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXY73380041432694,638,1,2675.5,2675.5,66,69392.53,16971.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XOYC10648023258699,552,1,2818.03,2818.03,54,101847.97,17152.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XOZI03767687404207,157,1,3709.88,3709.88,36,102313.49,12985.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XPEQ27695887089426,10,1,2788.65,2788.65,23,107187.08,13449.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XPFM04490925228039,699,1,1706.87,1706.87,63,112546.79,662.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XPGT64331612099286,501,1,2175.25,2175.25,47,56951.68,8659.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XPHJ85030277217931,487,1,1345.97,1345.97,27,101368.03,7912.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XPPU95268908268154,447,1,2348.82,2348.82,24,63395.75,12259.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XPSY95342056680735,722,1,3274.46,3274.46,47,131800.76,13487.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XPUE27818155392588,37,1,3559.83,3559.83,32,95093.06,15046.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XPXS70673499601054,18,1,859.84,859.84,67,135713.81,7491.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XPXU76029914068841,69,1,4421.25,4421.25,65,106933.24,2210.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XQID94785501137535,134,1,4705.61,4705.61,27,37519.99,9307.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XQLW51270118360637,628,1,4193.4,4193.4,70,64006.49,9924.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XQMP85547018977950,410,1,1571.89,1571.89,51,112390.33,10471.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XQPC62833568905810,2,1,1074.89,1074.89,19,64592.91,10254.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XQVI20927493909811,525,1,297.66,297.66,45,112037.66,12309.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XQVP17185606714898,221,1,352.69,352.69,59,43495.47,12166.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XRIC96622913167080,278,1,2103.62,2103.62,54,76592.78,6471.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRIT97707060074614,254,1,369.5,369.5,57,69986.23,10347.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XRTJ41399951769933,298,1,2767.69,2767.69,67,114448.6,6851.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XRTJ45381180818965,263,1,4865.87,4865.87,67,54095.84,16217.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XRTX36519565456035,93,1,3064.18,3064.18,60,54810.49,8503.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XRUY23479931845754,100,1,3569.82,3569.82,34,96792.26,12762.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XRVS17088807242075,472,1,3097.24,3097.24,22,87603.85,13455.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRYT19520984634777,348,1,4414.71,4414.71,49,26056.31,5726.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XSEF13170195866399,210,1,713.66,713.66,18,135367.76,8849.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XSIC23280625394185,90,1,1014.33,1014.33,33,145245.37,9099.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XSKS77216880053789,716,1,1160.15,1160.15,31,106041.25,19746.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XSUL31647059488753,515,1,3486.8,3486.8,52,55622.11,4415.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XSXW42234132426289,69,1,4803.23,4803.23,37,43736.2,18585.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XSYM74697780349316,338,1,4536.68,4536.68,56,83394.57,7868.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XTCG41781090719571,210,1,4958.134399999999,4958.134399999999,29,136970.24,8744.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XTCM17102763090157,380,1,1771.21,1771.21,54,23304.16,11319.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XTEM86017385555505,624,1,1012.36,1012.36,48,115048.07,12223.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XTFU61382687097777,438,1,906.18,906.18,57,96209.84,6473.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XTHO07348567584990,631,1,4891.28,4891.28,21,93682.12,18851.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XTLA94281683625772,333,1,3879.28,3879.28,55,137736.51,15714.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XTYA53626396385690,212,1,3024.84,3024.84,54,105917.33,16346.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XUKM56791671279440,126,1,2523.03,2523.03,40,90734.39,19264.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XUMQ03040054680131,90,1,570.49,570.49,34,55979.55,4393.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XUOA45330434948159,466,1,3215.49,3215.49,59,86745.43,14872.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XURH54346858639061,28,1,3735.1,3735.1,61,21273.8512,9334.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XUTS31914009981297,494,1,4360.54,4360.54,47,125361.57,16050.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XUUL35818985791721,492,1,602.65,602.65,66,55339.09,1040.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XUVM76517277532912,58,1,728.52,728.52,63,146377.98,3671.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XUXA20304232277521,0,1,2040.96,2040.96,45,65509.03,7806.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XUZD68154660241613,241,1,4786.28,4786.28,31,65578.6,18154.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XVAQ93725956168983,657,1,792.7,792.7,66,100951.45,2201.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XVCY53209283534249,695,1,404.92,404.92,47,21638.92,17269.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XVCY53300270275076,225,1,2328.15,2328.15,26,141431.2,17427.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XVJA33045441061664,231,1,3137.95,3137.95,22,54001.31,18036.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XVNP33229124895587,364,1,1812.33,1812.33,30,118062.21,19681.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XVOX02073970163162,274,1,660.04,660.04,53,118819.16,16944.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XVPJ87700788125325,544,1,4007.29,4007.29,49,104210.68,17262.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XVSV41951307455290,150,1,1623.74,1623.74,32,140682.33,10810.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XVXJ75091783563640,570,1,2865.52,2865.52,53,110541.53,5224.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XWCC86682726340188,718,1,3908.19,3908.19,22,106484.54,10357.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XWER94806335186264,95,1,4928.21,4928.21,50,74546.71,15751.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XWGD72366704171038,583,1,659.59,659.59,62,55594.87,7876.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XWGU48002264259720,572,1,4367.03,4367.03,27,133937.68,15245.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XWLV85537304376318,629,1,883.06,883.06,67,50096.77,15339.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XWMR34511610651513,417,1,2978.18,2978.18,30,121362.77,9362.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XWQB30249230083341,522,1,3762.41,3762.41,59,123984.58,3230.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XWRM47401925531755,107,1,1721.98,1721.98,68,45083.68,8182.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XWTB87929686367763,283,1,3828.54,3828.54,19,36210.8,8659.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XWTO86804288789259,379,1,757.67,757.67,44,102317.51,17296.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XWUY01754541648792,250,1,1079.59,1079.59,29,46309.99,18266.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXCT91773766062593,65,1,1392.85,1392.85,26,89984.84,13229.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XXGZ44486722883904,675,1,2350.11,2350.11,29,129094.33,4494.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XXLM33389234952457,170,1,1735.09,1735.09,41,63730.7,11881.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXSQ12657422319646,584,1,1487.06,1487.06,55,76248.47,16284.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXTH34500419511303,462,1,2219.94,2219.94,60,114310.77,13396.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XXVU16658136622208,23,1,1868.64,1868.64,51,37363.63,1087.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XXYH69832407281959,346,1,1848.51,1848.51,58,69083.77,15353.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYAM53323969118664,264,1,4699.06,4699.06,22,84521.13,8839.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XYAR87548029335838,667,1,3814.22,3814.22,44,41454.3,18246.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYCM78116786290251,8,1,4945.51,4945.51,58,116426.36,1557.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XYDY09792936258404,712,1,737.89,737.89,40,146937.31,19413.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XYEZ88156596040287,702,1,1311.76,1311.76,67,132124.61,15076.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XYJX16749748995839,406,1,4657.74,4657.74,58,73990.93,16707.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XYKB23137447156503,651,1,1807.19,1807.19,69,85520.48,5221.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XYOX06693548910211,395,1,51.378,51.378,50,35661.14,17670.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYPT58607250933302,247,1,1114.35,1114.35,22,110586.28,4741.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XYQD62315394281158,534,1,1552.98,1552.98,66,27740.78,1971.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYRS89112814714384,719,1,1579.2,1579.2,47,93827.21,3757.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XYTA78611407670347,325,1,2061.62,2061.62,48,96914.21,1042.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XYTD81498350265287,683,1,360.86,360.86,66,42770.26,1101.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XYTK21866782396756,323,1,4806.39,4806.39,19,64609.18,12446.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYUA66057965273983,259,1,4344.5,4344.5,66,109525.27,18113.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XYUK35365974669861,256,1,1762.04,1762.04,42,119854.76,16380.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XZBS06053088684302,191,1,392.03,392.03,39,97931.12,13696.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XZBS88025352348471,581,1,4070.51,4070.51,47,99686.24,600.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XZDJ37722285569314,454,1,4007.3,4007.3,39,83747.86,11226.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XZIA01788224731261,287,1,2285.03,2285.03,51,146124.23,10877.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XZLD83163325336305,491,1,3540.96,3540.96,30,95540.52,8340.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XZMQ98258173868165,298,1,2084.2,2084.2,37,32363.42,18898.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XZUV38307755821262,265,1,479.95,479.95,33,134125.67,1450.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XZYY41895081648773,681,1,3356.0,3356.0,49,92835.18,19781.6228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YAIL24205267388907,648,1,3881.2,3881.2,43,45330.16,15117.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
YALM94211874900449,280,1,990.64,990.64,54,56700.18,10047.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
YANP23827814696767,435,1,4753.88,4753.88,53,85053.13,12580.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
YBGF26073478432674,156,1,3835.38,3835.38,21,65632.44,451.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
YBHK62706105009171,68,1,2571.67,2571.67,69,46154.71,7461.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
YBHN30569562509694,266,1,237.58,237.58,42,132455.07,15737.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
YBJN41978575851268,122,1,51.378,51.378,66,101316.73,17992.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
YBKV00493326724469,723,1,1042.9,1042.9,50,24267.25,19263.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
YBXE97294513560990,313,1,1585.08,1585.08,44,114176.31,18512.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
