Account_Number,txn_count,total_spend,avg_spend,std_spend,failed_txn_count,online_txn_count,Discount_Applied_mean,Loyalty_Points_Earned_sum,online_txn_ratio,failed_txn_ratio
WFVB68566090288541,1,2760.6,2760.6,,1,0,0.0,456,0.0,1.0
WFWE65278254630594,1,1643.95,1643.95,,0,0,0.0,15,0.0,0.0
WFWN78869512705702,1,3606.41,3606.41,,0,0,1.0,166,0.0,0.0
WFXE63861716813835,1,1295.01,1295.01,,1,0,0.0,154,0.0,1.0
WFYE46968516921751,1,3577.61,3577.61,,0,0,1.0,296,0.0,0.0
WFYY01489678082649,1,3170.57,3170.57,,0,0,1.0,362,0.0,0.0
WFZI93415822121511,1,916.12,916.12,,0,0,1.0,236,0.0,0.0
WGEK37742267164843,1,2513.33,2513.33,,1,0,1.0,1,0.0,1.0
WGEK93993379705816,1,4958.134399999999,4958.134399999999,,1,0,0.0,147,0.0,1.0
WGGG16792664030750,1,3546.28,3546.28,,1,0,1.0,161,0.0,1.0
WGGU74153583387895,1,876.39,876.39,,1,0,0.0,123,0.0,1.0
WGIW52636288623357,1,2579.95,2579.95,,1,0,0.0,6,0.0,1.0
WGLD89622527560022,1,98.61,98.61,,1,0,0.0,369,0.0,1.0
WGMZ01863994541384,1,3315.53,3315.53,,1,0,1.0,30,0.0,1.0
WGNF81341350334607,1,4432.64,4432.64,,1,0,0.0,118,0.0,1.0
WGVT76352946142620,1,3881.93,3881.93,,0,0,0.0,133,0.0,0.0
WHCC05833096739798,1,4832.67,4832.67,,1,0,0.0,199,0.0,1.0
WHJA78516994970890,1,3756.07,3756.07,,1,0,0.0,258,0.0,1.0
WHNO74620258254318,1,4834.61,4834.61,,0,0,0.0,280,0.0,0.0
WHSD94743729903521,1,981.14,981.14,,1,0,0.0,186,0.0,1.0
WHUD93841531189230,1,3640.52,3640.52,,1,0,1.0,471,0.0,1.0
WIBP32845688932281,1,3535.42,3535.42,,1,0,0.0,124,0.0,1.0
WICS06695450857034,1,4687.36,4687.36,,1,0,1.0,165,0.0,1.0
WIDP83765915382011,1,249.98,249.98,,0,0,0.0,2,0.0,0.0
WIEA71015633918075,1,4958.134399999999,4958.134399999999,,0,0,1.0,189,0.0,0.0
WIFI23839728339121,1,3150.68,3150.68,,1,0,0.0,60,0.0,1.0
WILK65824768258459,1,2383.39,2383.39,,0,0,1.0,427,0.0,0.0
WIMN72010824028182,1,507.13,507.13,,0,0,1.0,305,0.0,0.0
WIQA30073565826082,1,3328.38,3328.38,,0,0,1.0,159,0.0,0.0
WITW32039226868703,1,4656.14,4656.14,,1,0,1.0,91,0.0,1.0
WIUB15273117226414,1,2430.88,2430.88,,0,0,0.0,267,0.0,0.0
WIXJ06545259357076,1,1863.21,1863.21,,0,0,1.0,205,0.0,0.0
WJBY22680814635506,1,51.378,51.378,,0,0,1.0,18,0.0,0.0
WJFN54953705754941,1,665.28,665.28,,1,0,0.0,111,0.0,1.0
WJJW29477422294643,1,233.89,233.89,,1,0,0.0,241,0.0,1.0
WJLY63391729940369,1,2221.17,2221.17,,1,0,1.0,81,0.0,1.0
WJNQ31465003945584,1,1948.84,1948.84,,1,0,0.0,132,0.0,1.0
WJQM50074435250191,1,1512.32,1512.32,,0,0,1.0,113,0.0,0.0
WJWG61168611460361,1,3743.94,3743.94,,0,0,0.0,453,0.0,0.0
WJZL54511755958398,1,4941.28,4941.28,,0,0,1.0,84,0.0,0.0
WKEO35364235700412,1,1141.28,1141.28,,1,0,1.0,305,0.0,1.0
WKES88322012560832,1,4812.86,4812.86,,0,0,1.0,276,0.0,0.0
WKJX75971131568731,1,1336.3,1336.3,,0,0,0.0,118,0.0,0.0
WKRB50450509284672,1,1172.94,1172.94,,0,0,0.0,5,0.0,0.0
WKYL34050892739615,1,4301.53,4301.53,,0,0,0.0,444,0.0,0.0
WKYZ91061835549694,1,1585.86,1585.86,,0,0,0.0,320,0.0,0.0
WLAA95372346176231,1,1541.52,1541.52,,0,0,1.0,398,0.0,0.0
WLBB79616537778424,1,1218.08,1218.08,,0,0,0.0,379,0.0,0.0
WLBC51378626849704,1,2397.21,2397.21,,0,0,0.0,276,0.0,0.0
WLJF60062892238435,1,482.41,482.41,,0,0,1.0,256,0.0,0.0
WLSS73229278099283,1,1722.24,1722.24,,0,0,0.0,386,0.0,0.0
WLWR39318566549347,1,2235.92,2235.92,,0,0,1.0,216,0.0,0.0
WLYL51074981886961,1,1660.81,1660.81,,1,0,1.0,235,0.0,1.0
WMCQ03038794263405,1,2907.14,2907.14,,0,0,0.0,413,0.0,0.0
WMDF76514924100969,1,2236.03,2236.03,,1,0,1.0,127,0.0,1.0
WMHK30597025512827,1,1898.74,1898.74,,0,0,1.0,72,0.0,0.0
WMJT13342457988942,1,3278.92,3278.92,,0,0,0.0,338,0.0,0.0
WMKF30804533430498,1,2821.43,2821.43,,0,0,0.0,2,0.0,0.0
WMML68629591257349,1,2144.75,2144.75,,0,0,1.0,429,0.0,0.0
WMOP84816524445446,1,2378.31,2378.31,,0,0,0.0,432,0.0,0.0
WMRG90510118169349,1,3852.98,3852.98,,0,0,1.0,65,0.0,0.0
WMSG65618335974876,1,4958.134399999999,4958.134399999999,,0,0,0.0,113,0.0,0.0
WMSZ84311240986043,1,3713.63,3713.63,,0,0,1.0,103,0.0,0.0
WMTD54897881412452,1,1402.87,1402.87,,1,0,1.0,396,0.0,1.0
WMTP50783886558991,1,395.78,395.78,,1,0,0.0,252,0.0,1.0
WNDX31525523228058,1,2213.83,2213.83,,0,0,0.0,500,0.0,0.0
WNEC58873145033152,1,3893.74,3893.74,,1,0,1.0,254,0.0,1.0
WNJB41210704310550,1,1947.23,1947.23,,1,0,0.0,496,0.0,1.0
WNNL04638282326680,1,1122.85,1122.85,,0,0,1.0,464,0.0,0.0
WNNL71640226123494,1,3252.18,3252.18,,0,0,1.0,55,0.0,0.0
WNOI31218272596734,1,711.03,711.03,,0,0,0.0,100,0.0,0.0
WNPT92662434178148,1,675.86,675.86,,0,0,0.0,405,0.0,0.0
WNTI56847093195799,1,4850.87,4850.87,,1,0,0.0,466,0.0,1.0
WNXN51899940364029,1,898.59,898.59,,0,0,0.0,431,0.0,0.0
WOAA62394599426407,1,1816.18,1816.18,,0,0,0.0,396,0.0,0.0
WOEB29811300843391,1,64.72,64.72,,0,0,1.0,420,0.0,0.0
WOGM15873662713589,1,3507.41,3507.41,,1,0,1.0,8,0.0,1.0
WOXB50707750884949,1,136.29,136.29,,0,0,0.0,52,0.0,0.0
WOXW81744205405155,1,3131.84,3131.84,,1,0,1.0,415,0.0,1.0
WOZA09687304519577,1,4677.89,4677.89,,0,0,1.0,489,0.0,0.0
WPFJ87747630835728,1,3764.65,3764.65,,0,0,1.0,331,0.0,0.0
WPGZ21778545747706,1,1293.14,1293.14,,0,0,1.0,361,0.0,0.0
WPJK37401268490856,1,1898.32,1898.32,,1,0,1.0,456,0.0,1.0
WPNU87296204297581,1,818.72,818.72,,0,0,0.0,251,0.0,0.0
WPQL92945836188374,1,2246.97,2246.97,,1,0,1.0,143,0.0,1.0
WPQS52786903004512,1,2829.63,2829.63,,0,0,1.0,262,0.0,0.0
WPRH18263741987032,1,2376.75,2376.75,,0,0,0.0,365,0.0,0.0
WPRS49350617723820,1,2803.95,2803.95,,0,0,0.0,453,0.0,0.0
WPSV42592202139520,1,2353.38,2353.38,,0,0,0.0,315,0.0,0.0
WPWI17565923002242,1,817.47,817.47,,0,0,1.0,457,0.0,0.0
WPYQ37476693777242,1,1911.44,1911.44,,0,0,0.0,28,0.0,0.0
WPZJ21152192693609,1,4958.134399999999,4958.134399999999,,0,0,1.0,356,0.0,0.0
WQAJ33315696401014,1,51.378,51.378,,0,0,0.0,212,0.0,0.0
WQAP42212037360014,1,3492.73,3492.73,,0,0,0.0,326,0.0,0.0
WQBP66487841383127,1,374.46,374.46,,0,0,0.0,67,0.0,0.0
WQFL21293289634064,1,2809.03,2809.03,,1,0,1.0,370,0.0,1.0
WQFT03118609091666,1,3857.86,3857.86,,0,0,1.0,463,0.0,0.0
WQNB99550493266432,1,1921.01,1921.01,,0,0,1.0,253,0.0,0.0
WQNP68444121917062,1,359.02,359.02,,0,0,0.0,128,0.0,0.0
WQNZ52377729665633,1,3018.25,3018.25,,0,0,1.0,446,0.0,0.0
WQTO23985879806665,1,622.1,622.1,,0,0,1.0,158,0.0,0.0
WREO29136759164491,1,4257.55,4257.55,,0,0,1.0,318,0.0,0.0
WRFB97886223534221,1,2917.11,2917.11,,1,0,0.0,93,0.0,1.0
WRFM52575690782394,1,4088.68,4088.68,,0,0,1.0,188,0.0,0.0
WRGJ94283527060771,1,4958.134399999999,4958.134399999999,,0,0,0.0,463,0.0,0.0
WRGL34858425561417,1,4364.35,4364.35,,0,0,1.0,282,0.0,0.0
WRHJ20643395534334,1,2769.22,2769.22,,0,0,1.0,114,0.0,0.0
WRHS24720817275525,1,394.08,394.08,,0,0,1.0,222,0.0,0.0
WRJO05203132988712,1,4066.86,4066.86,,0,0,0.0,116,0.0,0.0
WRMN90594699842882,1,3959.35,3959.35,,0,0,1.0,97,0.0,0.0
WRQL66695413297150,1,290.54,290.54,,0,0,0.0,408,0.0,0.0
WRQT21327381522932,1,896.48,896.48,,0,0,0.0,49,0.0,0.0
WRRT92120308273636,1,2953.63,2953.63,,0,0,1.0,16,0.0,0.0
WRTW70649375904479,1,4906.69,4906.69,,0,0,1.0,275,0.0,0.0
WRWN86237857717121,1,1226.53,1226.53,,0,0,1.0,157,0.0,0.0
WRXF88291454705433,1,3823.87,3823.87,,1,0,0.0,290,0.0,1.0
WRXL18569050965688,1,1643.97,1643.97,,0,0,0.0,254,0.0,0.0
WSAK34975744510159,1,2139.48,2139.48,,0,0,1.0,126,0.0,0.0
WSEA54888507325791,1,899.83,899.83,,1,0,0.0,343,0.0,1.0
WSII72724557699987,1,3528.95,3528.95,,0,0,0.0,261,0.0,0.0
WSMN67629602964991,1,3144.71,3144.71,,1,0,1.0,427,0.0,1.0
WSOX50669912856859,1,3046.12,3046.12,,1,0,1.0,425,0.0,1.0
WSQW23321532823320,1,4669.17,4669.17,,0,0,1.0,110,0.0,0.0
WSTR77999481940681,1,275.04,275.04,,1,0,0.0,56,0.0,1.0
WSXF45396042408174,1,1042.14,1042.14,,1,0,0.0,337,0.0,1.0
WTDA96196804505211,1,1509.25,1509.25,,0,0,1.0,200,0.0,0.0
WTGX98908553277770,1,1897.8,1897.8,,0,0,0.0,293,0.0,0.0
WTJE50592530955877,1,286.94,286.94,,0,0,1.0,30,0.0,0.0
WTJI26184553758268,1,4704.82,4704.82,,1,0,0.0,267,0.0,1.0
WTQA47327224375811,1,3713.35,3713.35,,0,0,1.0,409,0.0,0.0
WTRO48694155945011,1,2213.59,2213.59,,0,0,0.0,485,0.0,0.0
WTYK31615667859713,1,1296.97,1296.97,,0,0,0.0,161,0.0,0.0
WUAY40941477168289,1,4644.58,4644.58,,0,0,1.0,286,0.0,0.0
WUED46100498359005,1,4712.62,4712.62,,0,0,1.0,231,0.0,0.0
WUGQ48515969813221,1,3552.53,3552.53,,0,0,0.0,249,0.0,0.0
WUIE53968527682091,1,1545.0,1545.0,,0,0,0.0,305,0.0,0.0
WUMM47951279831242,1,1867.4,1867.4,,1,0,1.0,387,0.0,1.0
WUPM44932293307423,1,4879.01,4879.01,,0,0,0.0,355,0.0,0.0
WUSX69354198932098,1,3106.27,3106.27,,0,0,1.0,318,0.0,0.0
WUTO88845879579711,1,2278.71,2278.71,,1,0,1.0,361,0.0,1.0
WVAJ49272809031788,1,1788.09,1788.09,,1,0,0.0,359,0.0,1.0
WVEW33944953006776,1,2608.89,2608.89,,1,0,1.0,383,0.0,1.0
WVJZ55699033654531,1,2459.77,2459.77,,0,0,0.0,333,0.0,0.0
WVPK69430721887716,1,4683.66,4683.66,,0,0,0.0,348,0.0,0.0
WVQQ58212402381404,1,2053.71,2053.71,,0,0,1.0,216,0.0,0.0
WVRY13742141570995,1,4914.87,4914.87,,0,0,0.0,446,0.0,0.0
WVTV19457575747583,1,4362.8,4362.8,,0,0,0.0,31,0.0,0.0
WVVU22560629535063,1,642.5,642.5,,0,0,0.0,333,0.0,0.0
WVWK14972490322347,1,2251.42,2251.42,,0,0,0.0,96,0.0,0.0
WVWU79467781898636,1,4770.4,4770.4,,1,0,0.0,450,0.0,1.0
WVXH71053925906771,1,4683.36,4683.36,,0,0,1.0,153,0.0,0.0
WVYK27287603208778,1,4145.65,4145.65,,0,0,0.0,425,0.0,0.0
WWIQ42495988114578,1,4654.43,4654.43,,0,0,0.0,164,0.0,0.0
WWJG19165430895231,1,256.17,256.17,,0,0,1.0,245,0.0,0.0
WWLQ92781259833991,1,2255.98,2255.98,,0,0,0.0,472,0.0,0.0
WWOF09484131284033,1,509.5,509.5,,0,0,0.0,3,0.0,0.0
WWUA45028143531279,1,2809.23,2809.23,,0,0,0.0,10,0.0,0.0
WWUR37490797796120,1,4855.54,4855.54,,0,0,1.0,210,0.0,0.0
WXBU81063551972634,1,1629.38,1629.38,,0,0,1.0,105,0.0,0.0
WXFX53769848282410,1,680.59,680.59,,0,0,1.0,379,0.0,0.0
WXKT12609203314656,1,3954.88,3954.88,,0,0,0.0,421,0.0,0.0
WXLL83645487597997,1,2971.68,2971.68,,1,0,1.0,353,0.0,1.0
WXPT88159456069559,1,3508.06,3508.06,,1,0,1.0,68,0.0,1.0
WXQY35571427093191,1,1796.91,1796.91,,0,0,1.0,411,0.0,0.0
WXSW24241296359752,1,51.378,51.378,,0,0,1.0,393,0.0,0.0
WYEM37484539862895,1,62.35,62.35,,0,0,0.0,216,0.0,0.0
WYLB64103184173265,1,4744.37,4744.37,,0,0,1.0,138,0.0,0.0
WYMC69313336345280,1,2372.57,2372.57,,0,0,0.0,441,0.0,0.0
WYRA23621921581897,1,2703.06,2703.06,,1,0,1.0,25,0.0,1.0
WYVW48375160614035,1,3935.66,3935.66,,0,0,1.0,63,0.0,0.0
WZDR68938395434571,1,1155.58,1155.58,,0,0,0.0,150,0.0,0.0
WZDY36817203136955,1,2182.0,2182.0,,1,0,1.0,59,0.0,1.0
WZNB15008585491465,1,2544.15,2544.15,,0,0,0.0,140,0.0,0.0
WZOF74793198071233,1,4633.5,4633.5,,0,0,1.0,217,0.0,0.0
WZOG76027870332158,1,218.83,218.83,,1,0,1.0,208,0.0,1.0
WZOJ36048909859271,1,2231.66,2231.66,,0,0,0.0,99,0.0,0.0
WZSN58578375681678,1,2316.24,2316.24,,1,0,0.0,338,0.0,1.0
WZTH77756919832102,1,2081.79,2081.79,,0,0,1.0,268,0.0,0.0
WZWY58491658491441,1,2276.14,2276.14,,1,0,0.0,184,0.0,1.0
WZXV43260322408077,1,4826.09,4826.09,,1,0,1.0,223,0.0,1.0
WZYY96091027647142,1,4502.71,4502.71,,1,0,0.0,421,0.0,1.0
XABO34293907737295,1,130.0,130.0,,1,0,0.0,73,0.0,1.0
XAEO97273019969946,1,3174.32,3174.32,,0,0,1.0,311,0.0,0.0
XAER65383957164682,1,1253.77,1253.77,,1,0,1.0,244,0.0,1.0
XAGP64941330984552,1,3287.55,3287.55,,1,0,1.0,377,0.0,1.0
XAQQ84391349731053,1,2298.83,2298.83,,0,0,1.0,249,0.0,0.0
XARX31734996321553,1,3007.7,3007.7,,0,0,1.0,169,0.0,0.0
XAVL91611863855881,1,696.18,696.18,,0,0,0.0,388,0.0,0.0
XBEP40675826762590,1,4901.32,4901.32,,0,0,1.0,164,0.0,0.0
XBLR46070435175931,1,2179.79,2179.79,,1,0,1.0,354,0.0,1.0
XBMG35759979497567,1,569.72,569.72,,1,0,1.0,241,0.0,1.0
XBMU06561217472672,1,2892.05,2892.05,,0,0,0.0,243,0.0,0.0
XBUU46311867019878,1,4087.84,4087.84,,0,0,1.0,468,0.0,0.0
XBVL74450999863245,1,3620.05,3620.05,,1,0,0.0,191,0.0,1.0
XCDY55681609640578,1,3157.01,3157.01,,0,0,0.0,418,0.0,0.0
XCET98663180583097,1,1550.31,1550.31,,0,0,0.0,84,0.0,0.0
XCHS59459211857235,1,1513.22,1513.22,,1,0,0.0,365,0.0,1.0
XCIM68865834834835,1,4112.97,4112.97,,0,0,0.0,134,0.0,0.0
XCLL34745024053772,1,320.19,320.19,,1,0,0.0,45,0.0,1.0
XCMM59373501038006,1,1565.84,1565.84,,1,0,0.0,213,0.0,1.0
XCOA36309442386020,1,1417.78,1417.78,,0,0,1.0,478,0.0,0.0
XCOB64857968863124,1,3776.05,3776.05,,0,0,1.0,406,0.0,0.0
XCQE24792247686707,1,4200.26,4200.26,,1,0,1.0,172,0.0,1.0
XCQU21925967908984,1,3684.14,3684.14,,0,0,0.0,178,0.0,0.0
XCUE15946333817984,1,3927.74,3927.74,,1,0,1.0,186,0.0,1.0
XCVH63177626018357,1,3327.58,3327.58,,0,0,1.0,486,0.0,0.0
XCVL52823016430329,1,4213.51,4213.51,,1,0,1.0,231,0.0,1.0
XCZF44029363409412,1,510.2,510.2,,1,0,1.0,50,0.0,1.0
XDEC35530125343646,1,1031.72,1031.72,,0,0,1.0,244,0.0,0.0
XDFK96679561139353,1,2960.89,2960.89,,0,0,0.0,496,0.0,0.0
XDGI03779170379306,1,1506.0,1506.0,,0,0,1.0,5,0.0,0.0
XDKO52295083860390,1,4069.62,4069.62,,0,0,0.0,28,0.0,0.0
XDLI22412503834124,1,4816.43,4816.43,,0,0,1.0,229,0.0,0.0
XDNQ67448996151600,1,2822.1,2822.1,,0,0,1.0,115,0.0,0.0
XDPX74874779359958,1,3679.7,3679.7,,0,0,1.0,485,0.0,0.0
XDRZ86835473745714,1,2075.28,2075.28,,0,0,0.0,476,0.0,0.0
XEAT42079374158719,1,4319.33,4319.33,,0,0,0.0,78,0.0,0.0
XEGJ21926221320410,1,384.6,384.6,,0,0,1.0,259,0.0,0.0
XEJT75393036199932,1,1373.52,1373.52,,0,0,0.0,247,0.0,0.0
XENJ47893785954176,1,4654.48,4654.48,,0,0,1.0,303,0.0,0.0
XESU77410506859023,1,963.7,963.7,,1,0,1.0,488,0.0,1.0
XETE16298604278571,1,2380.12,2380.12,,0,0,1.0,17,0.0,0.0
XEZE02204106496072,1,4814.05,4814.05,,1,0,0.0,486,0.0,1.0
XFFS06419965840293,1,3460.09,3460.09,,1,0,1.0,77,0.0,1.0
XFFY07113503366894,1,4725.21,4725.21,,0,0,0.0,326,0.0,0.0
XFHM96637861204597,1,199.99,199.99,,0,0,1.0,479,0.0,0.0
XFJF76074146440261,1,4669.21,4669.21,,1,0,0.0,420,0.0,1.0
XFNS70727908733381,1,2327.36,2327.36,,0,0,1.0,161,0.0,0.0
XFOZ78340793281816,1,1166.95,1166.95,,0,0,1.0,473,0.0,0.0
XFWC25953532412666,1,1530.83,1530.83,,0,0,0.0,367,0.0,0.0
XFXY13992858142735,1,2894.88,2894.88,,0,0,1.0,304,0.0,0.0
XFZP92904699811721,1,4120.1,4120.1,,0,0,0.0,391,0.0,0.0
XGCT52646744563225,1,677.51,677.51,,0,0,0.0,321,0.0,0.0
XGEM47414124043968,1,4765.32,4765.32,,1,0,1.0,455,0.0,1.0
XGGS17232882392754,1,3776.76,3776.76,,0,0,1.0,492,0.0,0.0
XGIM86207539191938,1,2972.18,2972.18,,0,0,0.0,111,0.0,0.0
XGMQ12541452878475,1,2946.81,2946.81,,0,0,0.0,94,0.0,0.0
XGTL41491611128425,1,2792.31,2792.31,,1,0,1.0,484,0.0,1.0
XGUA38856811939781,1,913.29,913.29,,1,0,0.0,100,0.0,1.0
XGXD74271832240239,1,4708.33,4708.33,,0,0,1.0,233,0.0,0.0
XHDL38348995312008,1,2871.69,2871.69,,1,0,1.0,228,0.0,1.0
XHEJ36792415712763,1,4958.134399999999,4958.134399999999,,0,0,1.0,287,0.0,0.0
XHGC34241471897621,1,1145.88,1145.88,,0,0,0.0,443,0.0,0.0
XHHU23814331616697,1,301.49,301.49,,1,0,1.0,256,0.0,1.0
XHIK01541776578661,1,3489.64,3489.64,,0,0,0.0,206,0.0,0.0
XHKG13184560599342,1,722.17,722.17,,1,0,1.0,363,0.0,1.0
XHLF79187506776106,1,4919.3,4919.3,,0,0,1.0,159,0.0,0.0
XHME21173277264883,1,2693.17,2693.17,,0,0,1.0,430,0.0,0.0
XHMY26890472386410,1,3500.17,3500.17,,0,0,1.0,279,0.0,0.0
XHOS84409712316600,1,1075.11,1075.11,,1,0,1.0,203,0.0,1.0
XHRJ53198074682354,1,1223.7,1223.7,,0,0,0.0,456,0.0,0.0
XHSF11436785873346,1,1003.51,1003.51,,1,0,1.0,316,0.0,1.0
XHSI88340390607718,1,4240.49,4240.49,,0,0,1.0,400,0.0,0.0
XHSK94357845907312,1,3335.44,3335.44,,1,0,1.0,461,0.0,1.0
XHWD25497075149767,1,1159.69,1159.69,,0,0,0.0,415,0.0,0.0
XHYX45923258024557,1,127.69,127.69,,0,0,0.0,96,0.0,0.0
XIAY26101585263231,1,1967.52,1967.52,,0,0,1.0,329,0.0,0.0
XICF70493862044851,1,1119.94,1119.94,,1,0,1.0,495,0.0,1.0
XICU32459123141421,1,585.76,585.76,,0,0,0.0,204,0.0,0.0
XIEY66331614082310,1,1495.32,1495.32,,0,0,0.0,314,0.0,0.0
XIGI64582954637333,1,4958.134399999999,4958.134399999999,,0,0,0.0,434,0.0,0.0
XIKG88322197402823,1,4581.23,4581.23,,1,0,1.0,79,0.0,1.0
XJCA25471798994885,1,4354.84,4354.84,,0,0,0.0,261,0.0,0.0
XJJT40581519394278,1,3270.41,3270.41,,1,0,1.0,330,0.0,1.0
XJLY05810580108867,1,2356.79,2356.79,,0,0,1.0,470,0.0,0.0
XJNY61999710818632,1,2722.91,2722.91,,0,0,1.0,90,0.0,0.0
XJOF50583334303115,1,1905.0,1905.0,,1,0,1.0,475,0.0,1.0
XJVO61927812079624,1,2327.96,2327.96,,0,0,0.0,211,0.0,0.0
XJVY20661549808513,1,1563.23,1563.23,,0,0,1.0,447,0.0,0.0
XJXH59730980657273,1,404.8,404.8,,0,0,0.0,299,0.0,0.0
XJYJ72787924477174,1,2383.93,2383.93,,0,0,0.0,313,0.0,0.0
XKAO83123315349762,1,2615.2,2615.2,,1,0,0.0,150,0.0,1.0
XKEL76150335984808,1,4109.32,4109.32,,0,0,1.0,260,0.0,0.0
XKLB21306090691309,1,2699.2,2699.2,,0,0,0.0,481,0.0,0.0
XKNG31857481700666,1,165.34,165.34,,0,0,1.0,164,0.0,0.0
XKOM92778943191009,1,358.93,358.93,,1,0,0.0,330,0.0,1.0
XKPM49478979269116,1,3884.98,3884.98,,0,0,1.0,245,0.0,0.0
XKQJ56731370017493,1,2796.46,2796.46,,1,0,0.0,30,0.0,1.0
XKSL58594219379313,1,3143.14,3143.14,,1,0,1.0,488,0.0,1.0
XKSM47033642453206,1,926.34,926.34,,1,0,0.0,330,0.0,1.0
XKWA97934421291465,1,3995.31,3995.31,,1,0,1.0,427,0.0,1.0
XLAP86796999938191,1,378.06,378.06,,0,0,0.0,208,0.0,0.0
XLGI17607987679936,1,3327.89,3327.89,,1,0,1.0,479,0.0,1.0
XLLP63295166215674,1,3383.1,3383.1,,0,0,1.0,407,0.0,0.0
XLPD98872307557861,1,654.68,654.68,,0,0,1.0,109,0.0,0.0
XLWE56599508914233,1,2521.67,2521.67,,1,0,1.0,452,0.0,1.0
XMBD88304154474733,1,508.98,508.98,,0,0,0.0,261,0.0,0.0
XMKC18158374661447,1,2568.62,2568.62,,1,0,1.0,43,0.0,1.0
XMLN19789681266699,1,3586.1,3586.1,,1,0,1.0,341,0.0,1.0
XMMX03235841802955,1,889.84,889.84,,1,0,1.0,200,0.0,1.0
XMQQ14499080358624,1,1424.31,1424.31,,0,0,0.0,140,0.0,0.0
XMUM60588095924398,1,2290.57,2290.57,,0,0,1.0,497,0.0,0.0
XMVT92051034159492,1,3170.14,3170.14,,0,0,1.0,474,0.0,0.0
XNBS08581810450243,1,4402.2,4402.2,,1,0,1.0,418,0.0,1.0
XNGY29403804374126,1,136.18,136.18,,0,0,0.0,59,0.0,0.0
XNJX47133418129168,1,3813.43,3813.43,,1,0,1.0,2,0.0,1.0
XNKC90348308241301,1,4663.96,4663.96,,0,0,1.0,316,0.0,0.0
XNKD33861367461616,1,1692.09,1692.09,,1,0,0.0,198,0.0,1.0
XNKV55605923389251,1,697.19,697.19,,0,0,1.0,136,0.0,0.0
XNRX70172151847440,1,2326.18,2326.18,,0,0,0.0,309,0.0,0.0
XNXV12614993631962,1,1558.33,1558.33,,0,0,1.0,240,0.0,0.0
XOJQ14443944692662,1,923.43,923.43,,1,0,0.0,99,0.0,1.0
XOJT12187906506147,1,4142.31,4142.31,,1,0,1.0,257,0.0,1.0
XONW59486378785597,1,2296.95,2296.95,,0,0,1.0,134,0.0,0.0
XORB88557634162531,1,2213.84,2213.84,,0,0,1.0,168,0.0,0.0
XOSJ20722395672176,1,373.38,373.38,,1,0,0.0,168,0.0,1.0
XOUR61690085347550,1,1103.71,1103.71,,0,0,1.0,155,0.0,0.0
XOXY73380041432694,1,2675.5,2675.5,,1,0,0.0,204,0.0,1.0
XOYC10648023258699,1,2818.03,2818.03,,0,0,0.0,138,0.0,0.0
XOZI03767687404207,1,3709.88,3709.88,,0,0,0.0,41,0.0,0.0
XPEQ27695887089426,1,2788.65,2788.65,,0,0,0.0,294,0.0,0.0
XPFM04490925228039,1,1706.87,1706.87,,0,0,1.0,29,0.0,0.0
XPGT64331612099286,1,2175.25,2175.25,,0,0,1.0,36,0.0,0.0
XPHJ85030277217931,1,1345.97,1345.97,,0,0,0.0,431,0.0,0.0
XPPU95268908268154,1,2348.82,2348.82,,0,0,1.0,433,0.0,0.0
XPSY95342056680735,1,3274.46,3274.46,,0,0,0.0,446,0.0,0.0
XPUE27818155392588,1,3559.83,3559.83,,0,0,1.0,55,0.0,0.0
XPXS70673499601054,1,859.84,859.84,,1,0,1.0,316,0.0,1.0
XPXU76029914068841,1,4421.25,4421.25,,0,0,1.0,460,0.0,0.0
XQID94785501137535,1,4705.61,4705.61,,0,0,1.0,34,0.0,0.0
XQLW51270118360637,1,4193.4,4193.4,,0,0,1.0,273,0.0,0.0
XQMP85547018977950,1,1571.89,1571.89,,0,0,0.0,463,0.0,0.0
XQPC62833568905810,1,1074.89,1074.89,,0,0,0.0,191,0.0,0.0
XQVI20927493909811,1,297.66,297.66,,0,0,0.0,365,0.0,0.0
XQVP17185606714898,1,352.69,352.69,,0,0,1.0,305,0.0,0.0
XRIC96622913167080,1,2103.62,2103.62,,1,0,1.0,225,0.0,1.0
XRIT97707060074614,1,369.5,369.5,,0,0,1.0,359,0.0,0.0
XRTJ41399951769933,1,2767.69,2767.69,,1,0,0.0,105,0.0,1.0
XRTJ45381180818965,1,4865.87,4865.87,,0,0,0.0,289,0.0,0.0
XRTX36519565456035,1,3064.18,3064.18,,0,0,1.0,404,0.0,0.0
XRUY23479931845754,1,3569.82,3569.82,,0,0,1.0,257,0.0,0.0
XRVS17088807242075,1,3097.24,3097.24,,1,0,1.0,451,0.0,1.0
XRYT19520984634777,1,4414.71,4414.71,,0,0,0.0,60,0.0,0.0
XSEF13170195866399,1,713.66,713.66,,0,0,0.0,258,0.0,0.0
XSIC23280625394185,1,1014.33,1014.33,,0,0,1.0,60,0.0,0.0
XSKS77216880053789,1,1160.15,1160.15,,0,0,1.0,144,0.0,0.0
XSUL31647059488753,1,3486.8,3486.8,,1,0,1.0,482,0.0,1.0
XSXW42234132426289,1,4803.23,4803.23,,0,0,0.0,111,0.0,0.0
XSYM74697780349316,1,4536.68,4536.68,,0,0,0.0,363,0.0,0.0
XTCG41781090719571,1,4958.134399999999,4958.134399999999,,0,0,0.0,224,0.0,0.0
