Account_Number,last_txn_date,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,recency_days,txn_count,total_spend,avg_spend,std_spend,failed_txn_count,online_txn_count,Discount_Applied_mean,Loyalty_Points_Earned_sum,online_txn_ratio,failed_txn_ratio,loan_amount,loan_term,loan_purpose,risk_score,default_flag
XJCA25471798994885,2024-05-28 13:37:23,1,4354.84,4354.84,33,35473.51,5169.02,236,1,4354.84,4354.84,,0,0,0.0,261,0.0,0.0,1210038,60,Education,0.28982909803408496,1
XJJT40581519394278,2024-08-12 09:26:09,1,3270.41,3270.41,39,91481.69,6834.53,161,1,3270.41,3270.41,,1,0,1.0,330,0.0,1.0,1246311,60,Education,0.1185854410025877,0
XJLY05810580108867,2023-09-27 06:33:56,1,2356.79,2356.79,50,59904.03,8697.19,481,1,2356.79,2356.79,,0,0,1.0,470,0.0,0.0,1978084,24,Business,0.2804923172580614,0
XJNY61999710818632,2024-03-29 15:47:26,1,2722.91,2722.91,19,48305.88,11126.18,296,1,2722.91,2722.91,,0,0,1.0,90,0.0,0.0,299737,60,Education,0.05073940901864182,0
XJOF50583334303115,2024-05-12 10:03:29,1,1905.0,1905.0,31,145908.94,12988.55,253,1,1905.0,1905.0,,1,0,1.0,475,0.0,1.0,192157,48,Business,0.013144274366776912,0
XJVO61927812079624,2023-06-06 17:18:15,1,2327.96,2327.96,46,89294.04,8320.08,593,1,2327.96,2327.96,,0,0,0.0,211,0.0,0.0,1450465,60,Personal,0.136749850873359,0
XJVY20661549808513,2023-11-07 14:47:20,1,1563.23,1563.23,68,137612.34,3477.98,439,1,1563.23,1563.23,,0,0,1.0,447,0.0,0.0,2337319,60,Personal,0.1431001528703968,0
XJXH59730980657273,2024-12-02 17:27:19,1,404.8,404.8,59,73044.46,10645.03,48,1,404.8,404.8,,0,0,0.0,299,0.0,0.0,643805,24,Personal,0.07109313291389571,0
XJYJ72787924477174,2024-02-08 22:28:30,1,2383.93,2383.93,18,56471.42,7589.81,346,1,2383.93,2383.93,,0,0,0.0,313,0.0,0.0,1775089,48,Business,0.26689087862758143,0
XKAO83123315349762,2024-09-15 09:25:16,1,2615.2,2615.2,67,60821.74,16163.55,127,1,2615.2,2615.2,,1,0,0.0,150,0.0,1.0,1234895,36,Business,0.17581672308538504,0
XKEL76150335984808,2023-08-22 20:37:38,1,4109.32,4109.32,28,21273.8512,1780.75,516,1,4109.32,4109.32,,0,0,1.0,260,0.0,0.0,1512603,12,Personal,0.606740204136363,0
XKLB21306090691309,2025-01-16 05:07:32,1,2699.2,2699.2,33,91410.79,4201.09,4,1,2699.2,2699.2,,0,0,0.0,481,0.0,0.0,1325029,48,Business,0.11767659811840869,0
XKNG31857481700666,2023-10-03 23:30:23,1,165.34,165.34,50,53513.36,14807.61,474,1,165.34,165.34,,0,0,1.0,164,0.0,0.0,186645,36,Vehicle,0.02745954922409151,0
XKOM92778943191009,2023-09-05 11:51:09,1,358.93,358.93,53,59580.9,19335.01,503,1,358.93,358.93,,1,0,0.0,330,0.0,1.0,1092092,48,Vehicle,0.15890431944401442,0
XKPM49478979269116,2024-10-09 07:50:24,1,3884.98,3884.98,47,37880.9,10728.78,103,1,3884.98,3884.98,,0,0,1.0,245,0.0,0.0,1702131,36,Business,0.38255539323878884,0
XKQJ56731370017493,2023-09-13 21:41:04,1,2796.46,2796.46,43,136875.56,834.97,494,1,2796.46,2796.46,,1,0,0.0,30,0.0,1.0,1236837,36,Business,0.07928170437131778,0
XKSL58594219379313,2023-09-25 22:09:25,1,3143.14,3143.14,54,63637.66,17379.21,482,1,3143.14,3143.14,,1,0,1.0,488,0.0,1.0,392221,48,Home,0.05466693773168909,0
XKSM47033642453206,2024-04-25 00:57:11,1,926.34,926.34,55,131212.77,4828.28,270,1,926.34,926.34,,1,0,0.0,330,0.0,1.0,2485919,24,Home,0.16418479068577074,0
XKWA97934421291465,2024-04-09 22:25:20,1,3995.31,3995.31,51,25867.22,1360.77,285,1,3995.31,3995.31,,1,0,1.0,427,0.0,1.0,1229580,48,Education,0.4091149880590687,1
XLAP86796999938191,2023-10-21 05:00:04,1,378.06,378.06,40,145648.78,8125.4,457,1,378.06,378.06,,0,0,0.0,208,0.0,0.0,103687,48,Education,0.0036761773848198644,0
XLGI17607987679936,2024-06-15 18:45:49,1,3327.89,3327.89,37,53087.02,258.1616,218,1,3327.89,3327.89,,1,0,1.0,479,0.0,1.0,904744,36,Education,0.14787809694026274,0
XLLP63295166215674,2024-04-16 04:43:10,1,3383.1,3383.1,34,85603.33,4181.53,279,1,3383.1,3383.1,,0,0,1.0,407,0.0,0.0,1206191,12,Personal,0.11830133795252758,0
XLPD98872307557861,2023-05-11 07:24:12,1,654.68,654.68,52,134246.6,19740.11,620,1,654.68,654.68,,0,0,1.0,109,0.0,0.0,1029091,36,Vehicle,0.06325515464083883,0
XLWE56599508914233,2024-02-04 01:50:56,1,2521.67,2521.67,52,125783.98,18941.56,351,1,2521.67,2521.67,,1,0,1.0,452,0.0,1.0,654453,60,Personal,0.04643916251500551,0
XMBD88304154474733,2024-07-03 15:07:43,1,508.98,508.98,57,70055.48,12816.32,200,1,508.98,508.98,,0,0,0.0,261,0.0,0.0,632111,48,Business,0.07488402990076116,0
XMKC18158374661447,2023-06-25 04:47:31,1,2568.62,2568.62,38,112487.11,3218.97,575,1,2568.62,2568.62,,1,0,1.0,43,0.0,1.0,2089660,48,Home,0.161024547285076,0
XMLN19789681266699,2024-11-11 02:42:27,1,3586.1,3586.1,36,34564.79,9699.28,70,1,3586.1,3586.1,,1,0,1.0,341,0.0,1.0,2069450,24,Business,0.5138691477052776,1
XMMX03235841802955,2025-01-01 02:36:13,1,889.84,889.84,63,30659.68,15959.55,19,1,889.84,889.84,,1,0,1.0,200,0.0,1.0,556554,36,Business,0.15400639440349495,0
XMQQ14499080358624,2024-12-18 16:28:32,1,1424.31,1424.31,25,67048.55,4338.52,32,1,1424.31,1424.31,,0,0,0.0,140,0.0,0.0,2021140,24,Home,0.25308714735754356,0
XMUM60588095924398,2023-08-06 07:55:17,1,2290.57,2290.57,33,55117.51,9527.99,533,1,2290.57,2290.57,,0,0,1.0,497,0.0,0.0,2101789,48,Business,0.32429022960035664,0
XMVT92051034159492,2023-12-22 10:21:38,1,3170.14,3170.14,68,60298.0,1578.74,395,1,3170.14,3170.14,,0,0,1.0,474,0.0,0.0,1177109,36,Education,0.16483284880026336,0
XNBS08581810450243,2024-09-16 13:29:11,1,4402.2,4402.2,37,28915.39,15043.04,125,1,4402.2,4402.2,,1,0,1.0,418,0.0,1.0,290011,36,Home,0.08779089798877046,0
XNGY29403804374126,2024-04-17 23:31:46,1,136.18,136.18,28,34471.49,16144.15,277,1,136.18,136.18,,0,0,0.0,59,0.0,0.0,1287903,60,Business,0.31767692193705965,0
XNJX47133418129168,2024-01-31 06:42:13,1,3813.43,3813.43,62,122574.42,14094.33,355,1,3813.43,3813.43,,1,0,1.0,2,0.0,1.0,1603744,60,Education,0.11396107656679898,0
XNKC90348308241301,2023-10-02 15:00:47,1,4663.96,4663.96,37,132145.76,15791.36,475,1,4663.96,4663.96,,0,0,1.0,316,0.0,0.0,122684,12,Education,0.0055311273797018085,0
XNKD33861367461616,2024-11-05 06:46:29,1,1692.09,1692.09,46,131553.97,12850.36,76,1,1692.09,1692.09,,1,0,0.0,198,0.0,1.0,1548710,60,Vehicle,0.10205878736840003,0
XNKV55605923389251,2023-05-21 19:27:25,1,697.19,697.19,65,44722.67,266.92,609,1,697.19,697.19,,0,0,1.0,136,0.0,0.0,1838220,36,Education,0.34973304897452895,1
XNRX70172151847440,2024-09-11 00:59:44,1,2326.18,2326.18,30,34360.19,4329.89,131,1,2326.18,2326.18,,0,0,0.0,309,0.0,0.0,1315197,60,Personal,0.32551948995300917,0
XNXV12614993631962,2023-08-17 20:50:58,1,1558.33,1558.33,63,124570.02,19781.6228,521,1,1558.33,1558.33,,0,0,1.0,240,0.0,0.0,1880288,12,Home,0.1269018245164429,0
XOJQ14443944692662,2023-11-04 00:31:10,1,923.43,923.43,38,29798.92,10823.0,443,1,923.43,923.43,,1,0,0.0,99,0.0,1.0,2041336,48,Home,0.5887751716220871,0
XOJT12187906506147,2024-04-10 10:23:32,1,4142.31,4142.31,25,120566.7,14859.42,285,1,4142.31,4142.31,,1,0,1.0,257,0.0,1.0,1891646,60,Home,0.1362870194889669,0
XONW59486378785597,2023-04-22 14:16:19,1,2296.95,2296.95,35,77308.68,15908.11,638,1,2296.95,2296.95,,0,0,1.0,134,0.0,0.0,1656241,36,Business,0.18113125619902995,0
XORB88557634162531,2024-12-11 19:25:16,1,2213.84,2213.84,54,89441.25,10550.56,39,1,2213.84,2213.84,,0,0,1.0,168,0.0,0.0,1646246,48,Business,0.15284761630404797,0
XOSJ20722395672176,2024-04-17 21:11:25,1,373.38,373.38,50,45987.39,18388.44,277,1,373.38,373.38,,1,0,0.0,168,0.0,1.0,1869239,36,Personal,0.35011144068949107,1
XOUR61690085347550,2023-05-22 22:57:35,1,1103.71,1103.71,24,55195.3,14780.76,608,1,1103.71,1103.71,,0,0,1.0,155,0.0,0.0,761423,48,Education,0.11576965431129448,0
XOXY73380041432694,2023-04-22 16:20:17,1,2675.5,2675.5,66,69392.53,16971.81,638,1,2675.5,2675.5,,1,0,0.0,204,0.0,1.0,2300618,36,Business,0.2859147289141527,0
XOYC10648023258699,2023-07-17 14:47:10,1,2818.03,2818.03,54,101847.97,17152.91,552,1,2818.03,2818.03,,0,0,0.0,138,0.0,0.0,284318,60,Education,0.021494643310897055,0
XOZI03767687404207,2024-08-15 23:57:57,1,3709.88,3709.88,36,102313.49,12985.75,157,1,3709.88,3709.88,,0,0,0.0,41,0.0,0.0,181936,60,Education,0.012812245646968708,0
XPEQ27695887089426,2025-01-10 03:47:39,1,2788.65,2788.65,23,107187.08,13449.43,10,1,2788.65,2788.65,,0,0,0.0,294,0.0,0.0,1007726,12,Business,0.0743198587126551,0
XPFM04490925228039,2023-02-20 16:15:08,1,1706.87,1706.87,63,112546.79,662.36,699,1,1706.87,1706.87,,0,0,1.0,29,0.0,0.0,2029746,48,Business,0.15209511798533448,1
XPGT64331612099286,2023-09-06 14:22:27,1,2175.25,2175.25,47,56951.68,8659.79,501,1,2175.25,2175.25,,0,0,1.0,36,0.0,0.0,697952,12,Personal,0.10257613735670718,0
XPHJ85030277217931,2023-09-20 14:13:50,1,1345.97,1345.97,27,101368.03,7912.08,487,1,1345.97,1345.97,,0,0,0.0,431,0.0,0.0,918277,24,Vehicle,0.07519141247834216,0
XPPU95268908268154,2023-10-31 06:47:38,1,2348.82,2348.82,24,63395.75,12259.33,447,1,2348.82,2348.82,,0,0,1.0,433,0.0,0.0,1346573,60,Home,0.17956288536188808,0
XPSY95342056680735,2023-01-28 17:59:54,1,3274.46,3274.46,47,131800.76,13487.54,722,1,3274.46,3274.46,,0,0,0.0,446,0.0,0.0,1168166,48,Business,0.07351467186345088,0
XPUE27818155392588,2024-12-14 04:54:38,1,3559.83,3559.83,32,95093.06,15046.39,37,1,3559.83,3559.83,,0,0,1.0,55,0.0,0.0,2475767,12,Business,0.21811915182934064,0
XPXS70673499601054,2025-01-02 07:36:47,1,859.84,859.84,67,135713.81,7491.86,18,1,859.84,859.84,,1,0,1.0,316,0.0,1.0,1614371,12,Education,0.10035167924280637,0
XPXU76029914068841,2024-11-11 15:58:31,1,4421.25,4421.25,65,106933.24,2210.91,69,1,4421.25,4421.25,,0,0,1.0,460,0.0,0.0,1404018,24,Vehicle,0.10907165314018138,0
XQID94785501137535,2024-09-08 09:34:33,1,4705.61,4705.61,27,37519.99,9307.59,134,1,4705.61,4705.61,,0,0,1.0,34,0.0,0.0,1554900,12,Business,0.35263824976179514,1
XQLW51270118360637,2023-05-03 01:19:30,1,4193.4,4193.4,70,64006.49,9924.34,628,1,4193.4,4193.4,,0,0,1.0,273,0.0,0.0,1671788,36,Vehicle,0.22135908783129224,0
XQMP85547018977950,2023-12-07 05:41:50,1,1571.89,1571.89,51,112390.33,10471.2,410,1,1571.89,1571.89,,0,0,0.0,463,0.0,0.0,459925,60,Home,0.03263816863038489,0
XQPC62833568905810,2025-01-18 00:30:06,1,1074.89,1074.89,19,64592.91,10254.47,2,1,1074.89,1074.89,,0,0,0.0,191,0.0,0.0,241896,12,Education,0.02547375235143386,1
XQVI20927493909811,2023-08-13 13:09:03,1,297.66,297.66,45,112037.66,12309.64,525,1,297.66,297.66,,0,0,0.0,365,0.0,0.0,1139118,12,Personal,0.08468838657354934,0
XQVP17185606714898,2024-06-12 15:33:10,1,352.69,352.69,59,43495.47,12166.73,221,1,352.69,352.69,,0,0,1.0,305,0.0,0.0,463461,24,Home,0.08886913406387595,0
XRIC96622913167080,2024-04-16 20:37:22,1,2103.62,2103.62,54,76592.78,6471.61,278,1,2103.62,2103.62,,1,0,1.0,225,0.0,1.0,1133329,36,Vehicle,0.12863695437678976,0
XRIT97707060074614,2024-05-11 00:57:15,1,369.5,369.5,57,69986.23,10347.67,254,1,369.5,369.5,,0,0,1.0,359,0.0,0.0,2430612,12,Vehicle,0.29513516610323376,1
XRTJ41399951769933,2024-03-28 06:26:15,1,2767.69,2767.69,67,114448.6,6851.44,298,1,2767.69,2767.69,,1,0,0.0,105,0.0,1.0,283979,60,Home,0.023119920589784727,0
XRTJ45381180818965,2024-05-02 11:33:57,1,4865.87,4865.87,67,54095.84,16217.83,263,1,4865.87,4865.87,,0,0,0.0,289,0.0,0.0,658986,60,Vehicle,0.10194770689267657,0
XRTX36519565456035,2024-10-18 20:33:55,1,3064.18,3064.18,60,54810.49,8503.57,93,1,3064.18,3064.18,,0,0,1.0,404,0.0,0.0,328104,12,Personal,0.0488646881926791,0
XRUY23479931845754,2024-10-12 03:58:38,1,3569.82,3569.82,34,96792.26,12762.18,100,1,3569.82,3569.82,,0,0,1.0,257,0.0,0.0,1129367,36,Personal,0.09754575010216279,0
XRVS17088807242075,2023-10-06 05:33:56,1,3097.24,3097.24,22,87603.85,13455.75,472,1,3097.24,3097.24,,1,0,1.0,451,0.0,1.0,1075270,60,Vehicle,0.10702414277915283,0
XRYT19520984634777,2024-02-06 18:34:25,1,4414.71,4414.71,49,26056.31,5726.72,348,1,4414.71,4414.71,,0,0,0.0,60,0.0,0.0,2434512,60,Vehicle,0.7980701512798785,1
XSEF13170195866399,2024-06-23 17:26:40,1,713.66,713.66,18,135367.76,8849.11,210,1,713.66,713.66,,0,0,0.0,258,0.0,0.0,2048547,36,Personal,0.12723580896835035,0
XSIC23280625394185,2024-10-22 06:45:41,1,1014.33,1014.33,33,145245.37,9099.89,90,1,1014.33,1014.33,,0,0,1.0,60,0.0,0.0,1425147,36,Vehicle,0.08164456075362186,0
XSKS77216880053789,2023-02-04 00:31:23,1,1160.15,1160.15,31,106041.25,19746.41,716,1,1160.15,1160.15,,0,0,1.0,144,0.0,0.0,647578,12,Business,0.04989924892524415,1
XSUL31647059488753,2023-08-24 10:59:25,1,3486.8,3486.8,52,55622.11,4415.17,515,1,3486.8,3486.8,,1,0,1.0,482,0.0,1.0,185150,48,Education,0.030380327489496827,0
XSXW42234132426289,2024-11-11 21:22:58,1,4803.23,4803.23,37,43736.2,18585.09,69,1,4803.23,4803.23,,0,0,0.0,111,0.0,0.0,1045893,24,Business,0.20146287334735122,0
XSYM74697780349316,2024-02-17 08:25:50,1,4536.68,4536.68,56,83394.57,7868.49,338,1,4536.68,4536.68,,0,0,0.0,363,0.0,0.0,1889050,48,Vehicle,0.1916545534690579,0
XTCG41781090719571,2024-06-24 12:13:07,1,4958.134399999999,4958.134399999999,29,136970.24,8744.9,210,1,4958.134399999999,4958.134399999999,,0,0,0.0,224,0.0,0.0,1690975,48,Vehicle,0.10335178412607376,1
XTCM17102763090157,2024-01-05 16:50:30,1,1771.21,1771.21,54,23304.16,11319.22,380,1,1771.21,1771.21,,0,0,1.0,139,0.0,0.0,1990066,60,Education,0.7292055736048526,1
XTEM86017385555505,2023-05-06 20:29:25,1,1012.36,1012.36,48,115048.07,12223.11,624,1,1012.36,1012.36,,1,0,1.0,222,0.0,1.0,393150,36,Vehicle,0.031139317630568226,0
XTFU61382687097777,2023-11-09 10:55:43,1,906.18,906.18,57,96209.84,6473.47,438,1,906.18,906.18,,0,0,1.0,120,0.0,0.0,1596064,60,Education,0.1397119623102262,0
XTHO07348567584990,2023-04-30 07:26:37,1,4891.28,4891.28,21,93682.12,18851.72,631,1,4891.28,4891.28,,0,0,0.0,366,0.0,0.0,829091,24,Personal,0.07340241198581854,0
XTLA94281683625772,2024-02-22 10:56:15,1,3879.28,3879.28,55,137736.51,15714.77,333,1,3879.28,3879.28,,0,0,0.0,317,0.0,0.0,2416789,12,Education,0.14791237135288235,0
XTYA53626396385690,2024-06-22 10:04:30,1,3024.84,3024.84,54,105917.33,16346.55,212,1,3024.84,3024.84,,1,0,1.0,233,0.0,1.0,2216791,24,Education,0.18118082956594211,0
XUKM56791671279440,2024-09-15 20:27:34,1,2523.03,2523.03,40,90734.39,19264.68,126,1,2523.03,2523.03,,0,0,1.0,397,0.0,0.0,1415103,60,Business,0.13120144474767673,0
XUMQ03040054680131,2024-10-21 22:58:53,1,570.49,570.49,34,55979.55,4393.44,90,1,570.49,570.49,,1,0,1.0,75,0.0,1.0,1756930,60,Vehicle,0.2707618861075357,0
XUOA45330434948159,2023-10-11 14:18:06,1,3215.49,3215.49,59,86745.43,14872.64,466,1,3215.49,3215.49,,1,0,1.0,103,0.0,1.0,1823216,60,Personal,0.18193922794340592,1
XURH54346858639061,2024-12-23 05:29:20,1,3735.1,3735.1,61,21273.8512,9334.69,28,1,3735.1,3735.1,,0,0,0.0,479,0.0,0.0,2456530,60,Home,0.9839322963940282,1
XUTS31914009981297,2023-09-13 19:36:10,1,4360.54,4360.54,47,125361.57,16050.78,494,1,4360.54,4360.54,,0,0,1.0,417,0.0,0.0,1014795,48,Education,0.06693302842445815,0
XUUL35818985791721,2023-09-16 06:04:39,1,602.65,602.65,66,55339.09,1040.58,492,1,602.65,602.65,,0,0,0.0,441,0.0,0.0,1751538,12,Home,0.2687551579830647,0
XUVM76517277532912,2024-11-23 08:29:22,1,728.52,728.52,63,146377.98,3671.3,58,1,728.52,728.52,,1,0,0.0,452,0.0,1.0,1628458,48,Vehicle,0.09565514984343323,0
XUXA20304232277521,2025-01-20 06:23:14,1,2040.96,2040.96,45,65509.03,7806.13,0,1,2040.96,2040.96,,1,0,0.0,11,0.0,1.0,1859771,60,Education,0.2408123142764843,1
XUZD68154660241613,2024-05-24 11:09:59,1,4786.28,4786.28,31,65578.6,18154.67,241,1,4786.28,4786.28,,0,0,1.0,47,0.0,0.0,319515,36,Home,0.03932110826129921,0
XVAQ93725956168983,2023-04-03 21:20:24,1,792.7,792.7,66,100951.45,2201.62,657,1,792.7,792.7,,0,0,0.0,329,0.0,0.0,1670179,48,Business,0.13932625221081466,1
XVCY53209283534249,2023-02-25 11:08:23,1,404.92,404.92,47,21638.92,17269.9,695,1,404.92,404.92,,1,0,1.0,466,0.0,1.0,1837500,60,Home,0.7293843549855845,1
XVCY53300270275076,2024-06-08 18:45:40,1,2328.15,2328.15,26,141431.2,17427.59,225,1,2328.15,2328.15,,0,0,1.0,362,0.0,0.0,2379672,60,Business,0.14173655664173077,0
XVJA33045441061664,2024-06-03 11:40:44,1,3137.95,3137.95,22,54001.31,18036.59,231,1,3137.95,3137.95,,1,0,1.0,331,0.0,1.0,1702390,12,Personal,0.2719591813173813,0
XVNP33229124895587,2024-01-21 19:31:53,1,1812.33,1812.33,30,118062.21,19681.98,364,1,1812.33,1812.33,,1,0,0.0,433,0.0,1.0,721986,24,Vehicle,0.05425567041913032,0
XVOX02073970163162,2024-04-21 10:49:44,1,660.04,660.04,53,118819.16,16944.87,274,1,660.04,660.04,,0,0,1.0,157,0.0,0.0,2384482,48,Home,0.16951769475839795,0
XVPJ87700788125325,2023-07-26 03:44:55,1,4007.29,4007.29,49,104210.68,17262.46,544,1,4007.29,4007.29,,1,0,1.0,254,0.0,1.0,187900,48,Education,0.01730918029226587,0
XVSV41951307455290,2024-08-22 21:35:42,1,1623.74,1623.74,32,140682.33,10810.72,150,1,1623.74,1623.74,,0,0,1.0,440,0.0,0.0,369658,48,Vehicle,0.020089713476801583,0
XVXJ75091783563640,2023-06-30 04:44:14,1,2865.52,2865.52,53,110541.53,5224.15,570,1,2865.52,2865.52,,1,0,0.0,211,0.0,1.0,550364,60,Home,0.04451826151023332,0
XWCC86682726340188,2023-02-01 22:29:23,1,3908.19,3908.19,22,106484.54,10357.36,718,1,3908.19,3908.19,,0,0,1.0,271,0.0,0.0,1334283,12,Education,0.10493432437949826,0
XWER94806335186264,2024-10-17 10:34:31,1,4928.21,4928.21,50,74546.71,15751.74,95,1,4928.21,4928.21,,1,0,0.0,414,0.0,1.0,1603493,60,Education,0.18615342025063372,0
XWGD72366704171038,2023-06-16 23:56:01,1,659.59,659.59,62,55594.87,7876.54,583,1,659.59,659.59,,0,0,1.0,332,0.0,0.0,1553061,60,Education,0.2369201106620206,0
XWGU48002264259720,2023-06-28 05:00:49,1,4367.03,4367.03,27,133937.68,15245.41,572,1,4367.03,4367.03,,0,0,1.0,438,0.0,0.0,563066,36,Education,0.03359549452313111,0
XWLV85537304376318,2023-05-02 00:26:57,1,883.06,883.06,67,50096.77,15339.23,629,1,883.06,883.06,,0,0,0.0,13,0.0,0.0,1970967,12,Home,0.33465937402565443,0
XWMR34511610651513,2023-11-29 15:18:26,1,2978.18,2978.18,30,121362.77,9362.81,417,1,2978.18,2978.18,,0,0,0.0,194,0.0,0.0,2411331,48,Personal,0.16780951906801173,1
XWQB30249230083341,2023-08-17 03:50:48,1,3762.41,3762.41,59,123984.58,3230.22,522,1,3762.41,3762.41,,0,0,1.0,401,0.0,0.0,1208343,24,Business,0.08107827639959485,1
XWRM47401925531755,2024-10-05 03:57:02,1,1721.98,1721.98,68,45083.68,8182.14,107,1,1721.98,1721.98,,0,0,1.0,17,0.0,0.0,591529,48,Business,0.10999127429376704,0
XWTB87929686367763,2024-04-11 13:44:59,1,3828.54,3828.54,19,36210.8,8659.95,283,1,3828.54,3828.54,,1,0,0.0,70,0.0,1.0,204226,60,Business,0.050181746061486135,0
XWTO86804288789259,2024-01-06 20:19:28,1,757.67,757.67,44,102317.51,17296.28,379,1,757.67,757.67,,1,0,1.0,258,0.0,1.0,1012454,12,Personal,0.08664130441296695,0
XWUY01754541648792,2024-05-15 02:51:41,1,1079.59,1079.59,29,46309.99,18266.91,250,1,1079.59,1079.59,,1,0,0.0,369,0.0,1.0,2203548,12,Education,0.40953550417188295,0
XXCT91773766062593,2024-11-15 20:35:40,1,1392.85,1392.85,26,89984.84,13229.21,65,1,1392.85,1392.85,,1,0,0.0,316,0.0,1.0,1591019,12,Education,0.1521581451019382,0
XXGZ44486722883904,2023-03-17 06:19:48,1,2350.11,2350.11,29,129094.33,4494.89,675,1,2350.11,2350.11,,0,0,1.0,271,0.0,0.0,168920,36,Vehicle,0.00878777987710324,0
XXLM33389234952457,2024-08-03 11:26:34,1,1735.09,1735.09,41,63730.7,11881.85,170,1,1735.09,1735.09,,0,0,1.0,12,0.0,0.0,456547,48,Business,0.05895370379458525,0
XXSQ12657422319646,2023-06-16 06:00:01,1,1487.06,1487.06,55,76248.47,16284.5,584,1,1487.06,1487.06,,0,0,1.0,246,0.0,0.0,2342151,36,Business,0.26075710295103566,1
XXTH34500419511303,2023-10-15 23:15:54,1,2219.94,2219.94,60,114310.77,13396.19,462,1,2219.94,2219.94,,1,0,1.0,496,0.0,1.0,1709090,24,Education,0.12996078010707635,0
XXVU16658136622208,2024-12-27 12:30:17,1,1868.64,1868.64,51,37363.63,1087.58,23,1,1868.64,1868.64,,1,0,1.0,454,0.0,1.0,1707583,60,Business,0.3902299407370961,0
XXYH69832407281959,2024-02-09 10:37:05,1,1848.51,1848.51,58,69083.77,15353.88,346,1,1848.51,1848.51,,0,0,1.0,295,0.0,0.0,113014,36,Education,0.011592779099249197,0
XYAM53323969118664,2024-05-01 00:04:43,1,4699.06,4699.06,22,84521.13,8839.93,264,1,4699.06,4699.06,,0,0,0.0,141,0.0,0.0,2332702,36,Education,0.23404031345101553,0
XYAR87548029335838,2023-03-25 10:22:37,1,3814.22,3814.22,44,41454.3,18246.96,667,1,3814.22,3814.22,,0,0,0.0,180,0.0,0.0,1766190,60,Education,0.36261028819693547,0
XYCM78116786290251,2025-01-11 18:58:16,1,4945.51,4945.51,58,116426.36,1557.15,8,1,4945.51,4945.51,,1,0,1.0,293,0.0,1.0,1285382,12,Home,0.09254913807145808,0
XYDY09792936258404,2023-02-08 02:50:50,1,737.89,737.89,40,146937.31,19413.41,712,1,737.89,737.89,,1,0,0.0,184,0.0,1.0,1520413,60,Home,0.0905154376831239,0
XYEZ88156596040287,2023-02-18 00:09:56,1,1311.76,1311.76,67,132124.61,15076.92,702,1,1311.76,1311.76,,1,0,1.0,103,0.0,1.0,1083994,48,Home,0.07215421917790904,0
XYJX16749748995839,2023-12-11 03:02:35,1,4657.74,4657.74,58,73990.93,16707.17,406,1,4657.74,4657.74,,1,0,1.0,285,0.0,1.0,388585,60,Home,0.04685702912257626,0
XYKB23137447156503,2023-04-10 05:43:04,1,1807.19,1807.19,69,85520.48,5221.92,651,1,1807.19,1807.19,,1,0,1.0,23,0.0,1.0,2469493,12,Personal,0.24926543749188076,0
XYOX06693548910211,2023-12-21 19:31:32,1,51.378,51.378,50,35661.14,17670.26,395,1,51.378,51.378,,1,0,0.0,315,0.0,1.0,406778,60,Vehicle,0.09959015393413806,0
XYPT58607250933302,2024-05-18 05:25:20,1,1114.35,1114.35,22,110586.28,4741.02,247,1,1114.35,1114.35,,1,0,1.0,179,0.0,1.0,1347682,36,Vehicle,0.10627444384028281,0
XYQD62315394281158,2023-08-05 06:39:44,1,1552.98,1552.98,66,27740.78,1971.55,534,1,1552.98,1552.98,,0,0,1.0,471,0.0,0.0,1591037,24,Education,0.4889611541633278,1
XYRS89112814714384,2023-02-01 05:31:06,1,1579.2,1579.2,47,93827.21,3757.31,719,1,1579.2,1579.2,,0,0,0.0,445,0.0,0.0,710197,36,Business,0.06242835765433272,0
XYTA78611407670347,2024-02-29 22:50:45,1,2061.62,2061.62,48,96914.21,1042.69,325,1,2061.62,2061.62,,0,0,1.0,117,0.0,0.0,1581817,24,Home,0.13741941246588066,0
XYTD81498350265287,2023-03-08 21:17:15,1,360.86,360.86,66,42770.26,1101.22,683,1,360.86,360.86,,1,0,1.0,188,0.0,1.0,2087312,60,Vehicle,0.41999013994731066,0
XYTK21866782396756,2024-03-02 16:55:19,1,4806.39,4806.39,19,64609.18,12446.53,323,1,4806.39,4806.39,,0,0,0.0,438,0.0,0.0,2065074,48,Vehicle,0.27142506436907765,0
XYUA66057965273983,2024-05-06 02:29:21,1,4344.5,4344.5,66,109525.27,18113.29,259,1,4344.5,4344.5,,0,0,1.0,58,0.0,0.0,1570871,60,Home,0.1204613912423059,0
XYUK35365974669861,2024-05-08 20:27:29,1,1762.04,1762.04,42,119854.76,16380.31,256,1,1762.04,1762.04,,0,0,0.0,197,0.0,0.0,575754,12,Personal,0.03873466377507737,0
XZBS06053088684302,2024-07-12 17:57:45,1,392.03,392.03,39,97931.12,13696.5,191,1,392.03,392.03,,0,0,0.0,468,0.0,0.0,396030,60,Personal,0.03222475279253667,0
XZBS88025352348471,2023-06-18 17:36:13,1,4070.51,4070.51,47,99686.24,600.25,581,1,4070.51,4070.51,,0,0,0.0,29,0.0,0.0,2475207,24,Vehicle,0.21031586654615794,1
